timestamp_s,filtered_mV,loop,hr_bpm,snr_wb_db,snr_qrs_db
0.868000,-452.0000,0,,,
0.878000,-451.8750,0,,,
0.888000,-451.8750,0,,,
0.898000,-451.7500,0,,,
0.908000,-451.6250,0,,,
0.918000,-452.3750,0,,,
0.928000,-451.7500,0,,,
0.938000,-452.7500,0,,,
0.948000,-452.1250,0,,,
0.958000,-451.7500,0,,,
0.968000,-452.5000,0,,,
0.978000,-452.0000,0,,,
0.988000,-452.2500,0,,,
0.998000,-452.7500,0,,,
1.008000,-451.7500,0,,,
1.018000,-452.3750,0,,,
1.028000,-452.0000,0,,,
1.038000,-452.2500,0,,,
1.048000,-451.8750,0,,,
1.058000,-452.1250,0,,,
1.068000,-452.2500,0,,,
1.078000,-452.2500,0,,,
1.088000,-452.2500,0,,,
1.098000,-452.5000,0,,,
1.108000,-452.5000,0,,,
1.118000,-452.2500,0,,,
1.128000,-452.5000,0,,,
1.138000,-452.5000,0,,,
1.148000,-452.2500,0,,,
1.158000,-452.7500,0,,,
1.168000,-452.6250,0,,,
1.178000,-453.1250,0,,,
1.188000,-452.3750,0,,,
1.198000,-452.5000,0,,,
1.208000,-453.2500,0,,,
1.218000,-452.3750,0,,,
1.228000,-452.2500,0,,,
1.238000,-453.2500,0,,,
1.248000,-452.8750,0,,,
1.258000,-453.3750,0,,,
1.268000,-452.7500,0,,,
1.278000,-453.1250,0,,,
1.288000,-452.8750,0,,,
1.298000,-452.8750,0,,,
1.308000,-453.2500,0,,,
1.318000,-453.5000,0,,,
1.328000,-453.0000,0,,,
1.338000,-453.5000,0,,,
1.348000,-453.0000,0,,,
1.358000,-453.0000,0,,,
1.368000,-453.2500,0,,,
1.378000,-453.3750,0,,,
1.388000,-454.0000,0,,,
1.398000,-453.7500,0,,,
1.408000,-453.7500,0,,,
1.418000,-454.1250,0,,,
1.428000,-453.8750,0,,,
1.438000,-454.0000,0,,,
1.448000,-454.2500,0,,,
1.458000,-454.3750,0,,,
1.468000,-454.3750,0,,,
1.478000,-454.2500,0,,,
1.488000,-454.1250,0,,,
1.498000,-454.2500,0,,,
1.508000,-454.7500,0,,,
1.518000,-454.5000,0,,,
1.528000,-454.5000,0,,,
1.538000,-454.5000,0,,,
1.548000,-455.1250,0,,,
1.558000,-455.0000,0,,,
1.568000,-454.8750,0,,,
1.578000,-454.8750,0,,,
1.588000,-455.0000,0,,,
1.598000,-454.8750,0,,,
1.608000,-455.1250,0,,,
1.618000,-455.2500,0,,,
1.628000,-454.8750,0,,,
1.638000,-455.5000,0,,,
1.648000,-455.5000,0,,,
1.658000,-455.7500,0,,,
1.668000,-455.3750,0,,,
1.678000,-455.5000,0,,,
1.688000,-455.5000,0,,,
1.698000,-455.7500,0,,,
1.708000,-455.6250,0,,,
1.718000,-456.0000,0,,,
1.728000,-455.7500,0,,,
1.738000,-456.5000,0,,,
1.748000,-456.6250,0,,,
1.758000,-456.6250,0,,,
1.768000,-457.1250,0,,,
1.778000,-456.2500,0,,,
1.788000,-456.6250,0,,,
1.798000,-457.8750,0,,,
1.808000,-457.0000,0,,,
1.818000,-457.7500,0,,,
1.828000,-457.3750,0,,,
1.838000,-457.2500,0,,,
1.848000,-457.3750,0,,,
1.858000,-457.6250,0,,,
1.868000,-457.0000,0,,,
1.878000,-457.5000,0,,,
1.888000,-457.7500,0,,,
1.898000,-457.3750,0,,,
1.908000,-458.5000,0,,,
1.918000,-458.5000,0,,,
1.928000,-458.0000,0,,,
1.938000,-457.5000,0,,,
1.948000,-458.6250,0,,,
1.958000,-458.1250,0,,,
1.968000,-458.2500,0,,,
1.978000,-458.8750,0,,,
1.988000,-458.3750,0,,,
1.998000,-459.2500,0,,,
2.008000,-459.2500,0,,,
2.018000,-458.1250,0,,,
2.028000,-458.7500,0,,,
2.038000,-458.8750,0,,,
2.048000,-459.2500,0,,,
2.058000,-458.8750,0,,,
2.068000,-458.5000,0,,,
2.078000,-458.0000,0,,,
2.088000,-459.5000,0,,,
2.098000,-458.3750,0,,,
2.108000,-458.5000,0,,,
2.118000,-458.3750,0,,,
2.128000,-458.6250,0,,,
2.138000,-458.6250,0,,,
2.148000,-459.2500,0,,,
2.158000,-458.5000,0,,,
2.168000,-459.1250,0,,,
2.178000,-459.3750,0,,,
2.188000,-459.1250,0,,,
2.198000,-459.1250,0,,,
2.208000,-459.8750,0,,,
2.218000,-459.5000,0,,,
2.228000,-459.7500,0,,,
2.238000,-459.1250,0,,,
2.248000,-459.2500,0,,,
2.258000,-459.1250,0,,,
2.268000,-459.3750,0,,,
2.278000,-459.8750,0,,,
2.288000,-459.7500,0,,,
2.298000,-458.7500,0,,,
2.308000,-459.3750,0,,,
2.318000,-459.5000,0,,,
2.328000,-460.1250,0,,,
2.338000,-459.7500,0,,,
2.348000,-460.1250,0,,,
2.358000,-459.7500,0,,,
2.368000,-459.6250,0,,,
2.378000,-459.3750,0,,,
2.388000,-459.7500,0,,,
2.398000,-459.7500,0,,,
2.408000,-459.2500,0,,,
2.418000,-459.7500,0,,,
2.428000,-460.1250,0,,,
2.438000,-459.7500,0,,,
