timestamp_s,raw_mV,filtered_mV,is_r_peak,loop,hr_bpm,snr_db
0.252000,-81.7500,795.5779,0,2,,-0.90
0.254000,-84.2500,790.6538,0,2,,-0.90
0.256000,-84.1250,785.1560,0,2,,-0.90
0.258000,-78.1250,779.0863,0,2,,-0.90
0.260000,-81.2500,772.6588,0,2,,-0.90
0.262000,-83.3750,766.2106,0,2,,-0.90
0.264000,-83.6250,760.0676,0,2,,-0.90
0.266000,-87.2500,754.4186,0,2,,-0.90
0.268000,-81.0000,749.2443,0,2,,-0.90
0.270000,-83.7500,744.3303,0,2,,-0.90
0.272000,-81.1250,739.3543,0,2,,-0.90
0.274000,-86.3750,734.0122,0,2,,-0.90
0.276000,-84.2500,728.1328,0,2,,-0.90
0.278000,-84.2500,721.7392,0,2,,-0.90
0.280000,-84.0000,715.0362,0,2,,-0.90
0.282000,-82.1250,708.3321,0,2,,-0.90
0.284000,-87.6250,701.9254,0,2,,-0.90
0.286000,-89.2500,696.0003,0,2,,-0.90
0.288000,-86.3750,690.5691,0,2,,-0.90
0.290000,-85.8750,685.4834,0,2,,-0.90
0.292000,-86.6250,680.5059,0,2,,-0.90
0.294000,-86.8750,675.4115,0,2,,-0.90
0.296000,-89.5000,670.0749,0,2,,-0.90
0.298000,-89.5000,664.5115,0,2,,-0.90
0.300000,-87.3750,658.8567,0,2,,-0.90
0.302000,-85.3750,653.2978,0,2,,-0.90
0.304000,-86.1250,647.9865,0,2,,-0.90
0.306000,-82.8750,642.9677,0,2,,-0.90
0.308000,-82.6250,638.1530,0,2,,-0.90
0.310000,-89.0000,633.3458,0,2,,-0.90
0.312000,-87.8750,628.3106,0,2,,-0.90
0.314000,-88.5000,622.8603,0,2,,-0.90
0.316000,-87.6250,616.9302,0,2,,-0.90
0.318000,-87.2500,610.6127,0,2,,-0.90
0.320000,-86.7500,604.1373,0,2,,-0.90
0.322000,-86.8750,597.8018,0,2,,-0.90
0.324000,-89.8750,591.8748,0,2,,-0.90
0.326000,-92.2500,586.5061,0,2,,-0.90
0.328000,-92.2500,581.6758,0,2,,-0.90
0.330000,-91.5000,577.2031,0,2,,-0.90
0.332000,-89.8750,572.8131,0,2,,-0.90
0.334000,-87.0000,568.2379,0,2,,-0.90
0.336000,-85.5000,563.3122,0,2,,-0.90
0.338000,-89.6250,558.0284,0,2,,-0.90
0.340000,-89.5000,552.5285,0,2,,-0.90
0.342000,-87.8750,547.0385,0,2,,-0.90
0.344000,-90.7500,541.7731,0,2,,-0.90
0.346000,-91.8750,536.8466,0,2,,-0.90
0.348000,-87.2500,532.2277,0,2,,-0.90
0.350000,-87.7500,527.7519,0,2,,-0.90
0.352000,-89.8750,523.1865,0,2,,-0.90
0.354000,-87.3750,518.3226,0,2,,-0.90
0.356000,-88.5000,513.0575,0,2,,-0.90
0.358000,-88.5000,507.4372,0,2,,-0.90
0.360000,-88.7500,501.6452,0,2,,-0.90
0.362000,-90.2500,495.9400,0,2,,-0.90
0.364000,-92.1250,490.5668,0,2,,-0.90
0.366000,-91.7500,485.6739,0,2,,-0.90
0.368000,-91.5000,481.2666,0,2,,-0.90
0.370000,-87.8750,477.2116,0,2,,-0.90
0.372000,-90.0000,473.2904,0,2,,-0.90
0.374000,-89.8750,469.2788,0,2,,-0.90
0.376000,-87.0000,465.0223,0,2,,-0.90
0.378000,-86.0000,460.4807,0,2,,-0.90
0.380000,-86.7500,455.7282,0,2,,-0.90
0.382000,-87.5000,450.9094,0,2,,-0.90
0.384000,-87.3750,446.1726,0,2,,-0.90
0.386000,-86.8750,441.6047,0,2,,-0.90
0.388000,-86.8750,437.1940,0,2,,-0.90
0.390000,-88.3750,432.8355,0,2,,-0.90
0.392000,-87.3750,428.3748,0,2,,-0.90
0.394000,-84.2500,423.6742,0,2,,-0.90
0.396000,-87.8750,418.6738,0,2,,-0.90
0.398000,-86.5000,413.4253,0,2,,-0.90
0.400000,-84.8750,408.0817,0,2,,-0.90
0.402000,-88.1250,402.8477,0,2,,-0.90
0.404000,-94.8750,397.9075,0,2,,-0.90
0.406000,-88.6250,393.3580,0,2,,-0.90
0.408000,-89.8750,389.1751,0,2,,-0.90
0.410000,-84.2500,385.2252,0,2,,-0.90
0.412000,-87.7500,381.3182,0,2,,-0.90
0.414000,-85.8750,377.2789,0,2,,-0.90
0.416000,-89.0000,373.0087,0,2,,-0.90
0.418000,-87.5000,368.5162,0,2,,-0.90
0.420000,-84.2500,363.9064,0,2,,-0.90
0.422000,-86.6250,359.3353,0,2,,-0.90
0.424000,-87.7500,354.9465,0,2,,-0.90
0.426000,-87.8750,350.8117,0,2,,-0.90
0.428000,-88.5000,346.8988,0,2,,-0.90
0.430000,-85.5000,343.0790,0,2,,-0.90
0.432000,-85.7500,339.1721,0,2,,-0.90
0.434000,-83.6250,335.0134,0,2,,-0.90
0.436000,-84.1250,330.5178,0,2,,-0.90
0.438000,-83.5000,325.7155,0,2,,-0.90
0.440000,-83.8750,320.7453,0,2,,-0.90
0.442000,-90.7500,315.8065,0,2,,-0.90
0.444000,-91.7500,311.0881,0,2,,-0.90
0.446000,-87.3750,306.7025,0,2,,-0.90
0.448000,-87.7500,302.6490,0,2,,-0.90
0.450000,-86.5000,298.8220,0,2,,-0.90
0.452000,-86.2500,295.0569,0,2,,-0.90
0.454000,-84.8750,291.1960,0,2,,-0.90
0.456000,-85.7500,287.1475,0,2,,-0.90
0.458000,-85.6250,282.9158,0,2,,-0.90
0.460000,-85.1250,278.5945,0,2,,-0.90
0.462000,-90.2500,274.3243,0,2,,-0.90
0.464000,-91.3750,270.2340,0,2,,-0.90
0.466000,-84.6250,266.3898,0,2,,-0.90
0.468000,-83.3750,262.7707,0,2,,-0.90
0.470000,-84.7500,259.2787,0,2,,-0.90
0.472000,-86.6250,255.7769,0,2,,-0.90
0.474000,-85.5000,252.1378,0,2,,-0.90
0.476000,-84.5000,248.2866,0,2,,-0.90
0.478000,-84.0000,244.2224,0,2,,-0.90
0.480000,-83.2500,240.0147,0,2,,-0.90
0.482000,-87.3750,235.7736,0,2,,-0.90
0.484000,-85.8750,231.6076,0,2,,-0.90
0.486000,-84.6250,227.5823,0,2,,-0.90
0.488000,-86.6250,223.6967,0,2,,-0.90
0.490000,-86.8750,219.8860,0,2,,-0.90
0.492000,-86.0000,216.0485,0,2,,-0.90
0.494000,-84.7500,212.0881,0,2,,-0.90
0.496000,-86.7500,207.9563,0,2,,-0.90
0.498000,-84.7500,203.6786,0,2,,-0.90
0.500000,-84.1250,199.3537,0,2,,-0.90
0.502000,-88.8750,195.1252,0,2,,-0.90
0.504000,-89.7500,191.1330,0,2,,-0.90
0.506000,-88.6250,187.4641,0,2,,-0.90
0.508000,-89.8750,184.1186,0,2,,-0.90
0.510000,-87.3750,181.0072,0,2,,-0.90
0.512000,-86.2500,177.9802,0,2,,-0.90
0.514000,-84.8750,174.8785,0,2,,-0.90
0.516000,-82.2500,171.5885,0,2,,-0.90
0.518000,-82.8750,168.0790,0,2,,-0.90
0.520000,-84.3750,164.4062,0,2,,-0.90
0.522000,-87.2500,160.6861,0,2,,-0.90
0.524000,-90.1250,157.0428,0,2,,-0.90
0.526000,-86.2500,153.5571,0,2,,-0.90
0.528000,-87.1250,150.2341,0,2,,-0.90
0.530000,-82.2500,147.0041,0,2,,-0.90
0.532000,-84.6250,143.7541,0,2,,-0.90
0.534000,-83.1250,140.3758,0,2,,-0.90
0.536000,-83.8750,136.8112,0,2,,-0.90
0.538000,-83.3750,133.0766,0,2,,-0.90
0.540000,-85.6250,129.2587,0,2,,-0.90
0.542000,-89.0000,125.4829,0,2,,-0.90
0.544000,-89.0000,121.8686,0,2,,-0.90
0.546000,-86.7500,118.4884,0,2,,-0.90
0.548000,-83.1250,115.3467,0,2,,-0.90
0.550000,-84.6250,112.3851,0,2,,-0.90
0.552000,-85.3750,109.5082,0,2,,-0.90
0.554000,-84.1250,106.6188,0,2,,-0.90
0.556000,-84.5000,103.6483,0,2,,-0.90
0.558000,-83.8750,100.5729,0,2,,-0.90
0.560000,-86.0000,97.4129,0,2,,-0.90
0.562000,-85.6250,94.2162,0,2,,-0.90
0.564000,-85.0000,91.0353,0,2,,-0.90
0.566000,-79.6250,87.9077,0,2,,-0.90
0.568000,-81.7500,84.8445,0,2,,-0.90
0.570000,-86.7500,81.8296,0,2,,-0.90
0.572000,-86.5000,78.8280,0,2,,-0.90
0.574000,-84.1250,75.7997,0,2,,-0.90
0.576000,-81.1250,72.7163,0,2,,-0.90
0.578000,-82.1250,69.5746,0,2,,-0.90
0.580000,-84.1250,66.4010,0,2,,-0.90
0.582000,-86.8750,63.2431,0,2,,-0.90
0.584000,-83.3750,60.1526,0,2,,-0.90
0.586000,-83.5000,57.1666,0,2,,-0.90
0.588000,-81.0000,54.2964,0,2,,-0.90
0.590000,-86.5000,51.5267,0,2,,-0.90
0.592000,-82.1250,48.8240,0,2,,-0.90
0.594000,-82.7500,46.1511,0,2,,-0.90
0.596000,-83.3750,43.4794,0,2,,-0.90
0.598000,-81.3750,40.7968,0,2,,-0.90
0.600000,-84.2500,38.1051,0,2,,-0.90
0.602000,-86.5000,35.4111,0,2,,-0.90
0.604000,-78.6250,32.7149,0,2,,-0.90
0.606000,-79.5000,30.0022,0,2,,-0.90
0.608000,-80.2500,27.2445,0,2,,-0.90
0.610000,-86.8750,24.4053,0,2,,-0.90
0.612000,-81.8750,21.4526,0,2,,-0.90
0.614000,-81.1250,18.3728,0,2,,-0.90
0.616000,-80.8750,15.1843,0,2,,-0.90
0.618000,-82.7500,11.9425,0,2,,-0.90
0.620000,-85.3750,8.7322,0,2,,-0.90
0.622000,-87.2500,5.6474,0,2,,-0.90
0.624000,-84.2500,2.7640,0,2,,-0.90
0.626000,-84.1250,0.1170,0,2,,-0.90
0.628000,-82.3750,-2.3102,0,2,,-0.90
0.630000,-86.2500,-4.5817,0,2,,-0.90
0.632000,-82.7500,-6.7904,0,2,,-0.90
0.634000,-82.5000,-9.0325,0,2,,-0.90
0.636000,-82.5000,-11.3815,0,2,,-0.90
0.638000,-81.7500,-13.8697,0,2,,-0.90
0.640000,-84.0000,-16.4844,0,2,,-0.90
0.642000,-85.0000,-19.1782,0,2,,-0.90
0.644000,-82.3750,-21.8901,0,2,,-0.90
0.646000,-83.6250,-24.5696,0,2,,-0.90
0.648000,-83.5000,-27.1942,0,2,,-0.90
0.650000,-88.2500,-29.7746,0,2,,-0.90
0.652000,-82.1250,-32.3469,0,2,,-0.90
0.654000,-81.6250,-34.9516,0,2,,-0.90
0.656000,-84.2500,-37.6090,0,2,,-0.90
0.658000,-84.1250,-40.3014,0,2,,-0.90
0.660000,-85.2500,-42.9698,0,2,,-0.90
0.662000,-86.6250,-45.5282,0,2,,-0.90
0.664000,-85.2500,-47.8908,0,2,,-0.90
0.666000,-87.8750,-50.0022,0,2,,-0.90
0.668000,-83.7500,-51.8594,0,2,,-0.90
0.670000,-86.0000,-53.5183,0,2,,-0.90
0.672000,-82.5000,-55.0807,0,2,,-0.90
0.674000,-81.1250,-56.6673,0,2,,-0.90
0.676000,-81.7500,-58.3837,0,2,,-0.90
0.678000,-79.8750,-60.2932,0,2,,-0.90
0.680000,-83.7500,-62.4033,0,2,,-0.90
0.682000,-83.1250,-64.6718,0,2,,-0.90
0.684000,-82.7500,-67.0264,0,2,,-0.90
0.686000,-82.3750,-69.3918,0,2,,-0.90
0.688000,-84.1250,-71.7126,0,2,,-0.90
0.690000,-82.6250,-73.9660,0,2,,-0.90
0.692000,-81.5000,-76.1610,0,2,,-0.90
0.694000,-83.0000,-78.3263,0,2,,-0.90
0.696000,-81.2500,-80.4927,0,2,,-0.90
0.698000,-84.5000,-82.6788,0,2,,-0.90
0.700000,-83.8750,-84.8840,0,2,,-0.90
0.702000,-86.1250,-87.0907,0,2,,-0.90
0.704000,-84.8750,-89.2722,0,2,,-0.90
0.706000,-83.2500,-91.4010,0,2,,-0.90
0.708000,-81.8750,-93.4519,0,2,,-0.90
0.710000,-85.7500,-95.3994,0,2,,-0.90
0.712000,-82.6250,-97.2118,0,2,,-0.90
0.714000,-82.7500,-98.8437,0,2,,-0.90
0.716000,-82.3750,-100.2350,0,2,,-0.90
0.718000,-80.6250,-101.3165,0,2,,-0.90
0.720000,-86.8750,-102.0265,0,2,,-0.90
0.722000,-85.6250,-102.3323,0,2,,-0.90
0.724000,-76.5000,-102.2489,0,2,,-0.90
0.726000,-70.8750,-101.8480,0,2,,-0.90
0.728000,-69.8750,-101.2547,0,2,,-0.90
0.730000,-72.3750,-100.6369,0,2,,-0.90
0.732000,-70.8750,-100.1910,0,2,,-0.90
0.734000,-68.2500,-100.1273,0,2,,-0.90
0.736000,-66.0000,-100.6509,0,2,,-0.90
0.738000,-65.2500,-101.9387,0,2,,-0.90
0.740000,-67.5000,-104.1129,0,2,,-0.90
0.742000,-68.2500,-107.2170,0,2,,-0.90
0.744000,-68.2500,-111.1993,0,2,,-0.90
0.746000,-70.3750,-115.9063,0,2,,-0.90
0.748000,-76.3750,-121.0914,0,2,,-0.90
0.750000,-78.2500,-126.4372,0,2,,-0.90
0.752000,-81.3750,-131.5920,0,2,,-0.90
0.754000,-88.7500,-136.2153,0,2,,-0.90
0.756000,-90.5000,-140.0271,0,2,,-0.90
0.758000,-91.2500,-142.8515,0,2,,-0.90
0.760000,-93.6250,-144.6473,0,2,,-0.90
0.762000,-92.1250,-145.5165,0,2,,-0.90
0.764000,-91.2500,-145.6875,0,2,,-0.90
0.766000,-85.1250,-145.4720,0,2,,-0.90
0.768000,-83.1250,-145.2040,0,2,,-0.90
0.770000,-77.5000,-145.1713,0,2,,-0.90
0.772000,-77.6250,-145.5597,0,2,,-0.90
0.774000,-83.5000,-146.4232,0,2,,-0.90
0.776000,-82.8750,-147.6896,0,2,,-0.90
0.778000,-86.0000,-149.1981,0,2,,-0.90
0.780000,-85.3750,-150.7545,0,2,,-0.90
0.782000,-83.5000,-152.1880,0,2,,-0.90
0.784000,-83.8750,-153.3941,0,2,,-0.90
0.786000,-80.8750,-154.3534,0,2,,-0.90
0.788000,-82.3750,-155.1259,0,2,,-0.90
0.790000,-77.1250,-155.8238,0,2,,-0.90
0.792000,-76.3750,-156.5717,0,2,,-0.90
0.794000,-79.8750,-157.4682,0,2,,-0.90
0.796000,-78.8750,-158.5581,0,2,,-0.90
0.798000,-80.5000,-159.8236,0,2,,-0.90
0.800000,-82.6250,-161.1954,0,2,,-0.90
0.802000,-80.3750,-162.5786,0,2,,-0.90
0.804000,-83.3750,-163.8832,0,2,,-0.90
0.806000,-79.8750,-165.0509,0,2,,-0.90
0.808000,-78.8750,-166.0698,0,2,,-0.90
0.810000,-79.2500,-166.9730,0,2,,-0.90
0.812000,-78.5000,-167.8242,0,2,,-0.90
0.814000,-77.7500,-168.6937,0,2,,-0.90
0.816000,-75.2500,-169.6360,0,2,,-0.90
0.818000,-82.1250,-170.6748,0,2,,-0.90
0.820000,-82.3750,-171.8008,0,2,,-0.90
0.822000,-79.3750,-172.9807,0,2,,-0.90
0.824000,-81.5000,-174.1727,0,2,,-0.90
0.826000,-78.0000,-175.3403,0,2,,-0.90
0.828000,-80.5000,-176.4603,0,2,,-0.90
0.830000,-77.7500,-177.5222,0,2,,-0.90
0.832000,-77.5000,-178.5224,0,2,,-0.90
0.834000,-79.2500,-179.4553,0,2,,-0.90
0.836000,-78.1250,-180.3083,0,2,,-0.90
0.838000,-80.5000,-181.0631,0,2,,-0.90
0.840000,-83.1250,-181.7048,0,2,,-0.90
0.842000,-81.8750,-182.2338,0,2,,-0.90
0.844000,-79.1250,-182.6750,0,2,,-0.90
0.846000,-74.8750,-183.0781,0,2,,-0.90
0.848000,-76.5000,-183.5073,0,2,,-0.90
0.850000,-75.3750,-184.0244,0,2,,-0.90
0.852000,-76.1250,-184.6722,0,2,,-0.90
0.854000,-75.8750,-185.4613,0,2,,-0.90
0.856000,-75.5000,-186.3673,0,2,,-0.90
0.858000,-77.2500,-187.3369,0,2,,-0.90
0.860000,-83.1250,-188.3044,0,2,,-0.90
0.862000,-80.7500,-189.2103,0,2,,-0.90
0.864000,-77.5000,-190.0169,0,2,,-0.90
0.866000,-72.7500,-190.7141,0,2,,-0.90
0.868000,-77.7500,-191.3144,0,2,,-0.90
0.870000,-76.1250,-191.8413,0,2,,-0.90
0.872000,-74.1250,-192.3188,0,2,,-0.90
0.874000,-75.5000,-192.7636,0,2,,-0.90
0.876000,-77.1250,-193.1847,0,2,,-0.90
0.878000,-79.0000,-193.5883,0,2,,-0.90
0.880000,-80.7500,-193.9855,0,2,,-0.90
0.882000,-76.8750,-194.3962,0,2,,-0.90
0.884000,-73.2500,-194.8465,0,2,,-0.90
0.886000,-72.2500,-195.3585,0,2,,-0.90
0.888000,-74.5000,-195.9386,0,2,,-0.90
0.890000,-74.1250,-196.5694,0,2,,-0.90
0.892000,-74.8750,-197.2109,0,2,,-0.90
0.894000,-75.1250,-197.8098,0,2,,-0.90
0.896000,-76.3750,-198.3131,0,2,,-0.90
0.898000,-78.3750,-198.6834,0,2,,-0.90
0.900000,-79.0000,-198.9097,0,2,,-0.90
0.902000,-74.6250,-199.0105,0,2,,-0.90
0.904000,-69.8750,-199.0287,0,2,,-0.90
0.906000,-71.0000,-199.0215,0,2,,-0.90
0.908000,-76.2500,-199.0491,0,2,,-0.90
0.910000,-71.7500,-199.1677,0,2,,-0.90
0.912000,-73.2500,-199.4241,0,2,,-0.90
0.914000,-71.3750,-199.8509,0,2,,-0.90
0.916000,-71.5000,-200.4593,0,2,,-0.90
0.918000,-75.2500,-201.2337,0,2,,-0.90
0.920000,-75.0000,-202.1301,0,2,,-0.90
0.922000,-74.8750,-203.0811,0,2,,-0.90
0.924000,-73.3750,-204.0057,0,2,,-0.90
0.926000,-76.5000,-204.8238,0,2,,-0.90
0.928000,-76.5000,-205.4699,0,2,,-0.90
0.930000,-74.6250,-205.9035,0,2,,-0.90
0.932000,-71.0000,-206.1135,0,2,,-0.90
0.934000,-75.5000,-206.1170,0,2,,-0.90
0.936000,-76.6250,-205.9550,0,2,,-0.90
0.938000,-77.5000,-205.6863,0,2,,-0.90
0.940000,-73.3750,-205.3819,0,2,,-0.90
0.942000,-74.0000,-205.1162,0,2,,-0.90
0.944000,-70.8750,-204.9577,0,2,,-0.90
0.946000,-73.5000,-204.9591,0,2,,-0.90
0.948000,-72.3750,-205.1499,0,2,,-0.90
0.950000,-69.6250,-205.5315,0,2,,-0.90
0.952000,-71.8750,-206.0759,0,2,,-0.90
0.954000,-72.1250,-206.7291,0,2,,-0.90
0.956000,-73.5000,-207.4204,0,2,,-0.90
0.958000,-76.7500,-208.0774,0,2,,-0.90
0.960000,-76.8750,-208.6440,0,2,,-0.90
0.962000,-78.3750,-209.0966,0,2,,-0.90
0.964000,-73.3750,-209.4515,0,2,,-0.90
0.966000,-79.5000,-209.7592,0,2,,-0.90
0.968000,-71.7500,-210.0870,0,2,,-0.90
0.970000,-72.8750,-210.4919,0,2,,-0.90
0.972000,-71.7500,-210.9955,0,2,,-0.90
0.974000,-74.8750,-211.5700,0,2,,-0.90
0.976000,-78.2500,-212.1420,0,2,,-0.90
0.978000,-82.6250,-212.6163,0,2,,-0.90
0.980000,-81.2500,-212.9087,0,2,,-0.90
0.982000,-81.3750,-212.9771,0,2,,-0.90
0.984000,-75.5000,-212.8368,0,2,,-0.90
0.986000,-76.8750,-212.5568,0,2,,-0.90
0.988000,-74.6250,-212.2391,0,2,,-0.90
0.990000,-75.2500,-211.9891,0,2,,-0.90
0.992000,-75.6250,-211.8876,0,2,,-0.90
0.994000,-73.7500,-211.9713,0,2,,-0.90
0.996000,-77.2500,-212.2273,0,2,,-0.90
0.998000,-81.0000,-212.6032,0,2,,-0.90
1.000000,-80.8750,-213.0265,0,2,,-0.90
1.002000,-80.1250,-213.4293,0,2,,-0.90
1.004000,-76.2500,-213.7676,0,2,,-0.90
1.006000,-80.6250,-214.0300,0,2,,-0.90
1.008000,-80.1250,-214.2358,0,2,,-0.90
1.010000,-76.1250,-214.4226,0,2,,-0.90
1.012000,-79.3750,-214.6283,0,2,,-0.90
1.014000,-78.0000,-214.8728,0,2,,-0.90
1.016000,-79.3750,-215.1464,0,2,,-0.90
1.018000,-84.8750,-215.4085,0,2,,-0.90
1.020000,-83.0000,-215.5983,0,2,,-0.90
1.022000,-83.6250,-215.6527,0,2,,-0.90
1.024000,-78.8750,-215.5250,0,2,,-0.90
1.026000,-83.1250,-215.1985,0,2,,-0.90
1.028000,-81.3750,-214.6927,0,2,,-0.90
1.030000,-81.6250,-214.0588,0,2,,-0.90
1.032000,-76.8750,-213.3678,0,2,,-0.90
1.034000,-75.0000,-212.6922,0,2,,-0.90
1.036000,-80.0000,-212.0902,0,2,,-0.90
1.038000,-83.7500,-211.5974,0,2,,-0.90
1.040000,-80.7500,-211.2280,0,2,,-0.90
1.042000,-81.0000,-210.9806,0,2,,-0.90
1.044000,-75.7500,-210.8448,0,2,,-0.90
