timestamp_s,raw_mV,filtered_mV,is_r_peak,loop,hr_bpm,snr_db
0.096000,0.1802,0.1140,0,2,72.46,7.33
0.098000,0.1548,0.1181,0,2,72.46,7.33
0.100000,0.1610,0.1220,0,2,72.46,7.33
0.102000,0.1853,0.1250,0,2,72.46,7.33
0.104000,0.1886,0.1263,0,2,72.46,7.33
0.106000,0.1961,0.1252,0,2,72.46,7.33
0.108000,0.2063,0.1216,0,2,72.46,7.33
0.110000,0.1704,0.1158,0,2,72.46,7.33
0.112000,0.1427,0.1081,0,2,72.46,7.33
0.114000,0.1255,0.0995,0,2,72.46,7.33
0.116000,0.1192,0.0905,0,2,72.46,7.33
0.118000,0.1741,0.0817,0,2,72.46,7.33
0.120000,0.1450,0.0732,0,2,72.46,7.33
0.122000,0.0834,0.0650,0,2,72.46,7.33
0.124000,0.1135,0.0569,0,2,72.46,7.33
0.126000,0.1170,0.0484,0,2,72.46,7.33
0.128000,0.1266,0.0394,0,2,72.46,7.33
0.130000,0.0935,0.0296,0,2,72.46,7.33
0.132000,0.0585,0.0192,0,2,72.46,7.33
0.134000,0.0563,0.0087,0,2,72.46,7.33
0.136000,0.0590,-0.0015,0,2,72.46,7.33
0.138000,0.0462,-0.0107,0,2,72.46,7.33
0.140000,0.0498,-0.0184,0,2,72.46,7.33
0.142000,0.0168,-0.0242,0,2,72.46,7.33
0.144000,0.0420,-0.0281,0,2,72.46,7.33
0.146000,0.0419,-0.0302,0,2,72.46,7.33
0.148000,0.0287,-0.0309,0,2,72.46,7.33
0.150000,0.0480,-0.0310,0,2,72.46,7.33
0.152000,0.0027,-0.0311,0,2,72.46,7.33
0.154000,-0.0003,-0.0322,0,2,72.46,7.33
0.156000,0.0259,-0.0350,0,2,72.46,7.33
0.158000,0.0589,-0.0398,0,2,72.46,7.33
0.160000,0.0303,-0.0464,0,2,72.46,7.33
0.162000,0.0013,-0.0540,0,2,72.46,7.33
0.164000,0.0006,-0.0609,0,2,72.46,7.33
0.166000,-0.0323,-0.0647,0,2,72.46,7.33
0.168000,0.0462,-0.0624,0,2,72.46,7.33
0.170000,0.0121,-0.0504,0,2,72.46,7.33
0.172000,0.0062,-0.0253,0,2,72.46,7.33
0.174000,0.1017,0.0167,0,2,72.46,7.33
0.176000,0.1326,0.0785,0,2,72.46,7.33
0.178000,0.2702,0.1624,0,2,72.46,7.33
0.180000,0.3356,0.2692,0,2,72.46,7.33
0.182000,0.4540,0.3981,0,2,72.46,7.33
0.184000,0.5895,0.5462,0,2,72.46,7.33
0.186000,0.7415,0.7084,0,2,72.46,7.33
0.188000,0.9512,0.8771,0,2,72.46,7.33
0.190000,1.1111,1.0434,0,2,72.46,7.33
0.192000,1.2833,1.1969,0,2,72.46,7.33
0.194000,1.3741,1.3272,0,2,72.46,7.33
0.196000,1.5042,1.4247,0,2,72.46,7.33
0.198000,1.5672,1.4818,1,2,72.46,7.33
0.200000,1.5714,1.4933,1,2,72.46,7.33
0.202000,1.5243,1.4575,1,2,72.46,7.33
0.204000,1.4521,1.3761,0,2,72.46,7.33
0.206000,1.3436,1.2541,0,2,72.46,7.33
0.208000,1.1854,1.0996,0,2,72.46,7.33
0.210000,0.9894,0.9228,0,2,72.46,7.33
0.212000,0.7789,0.7354,0,2,72.46,7.33
0.214000,0.6424,0.5490,0,2,72.46,7.33
0.216000,0.3977,0.3745,0,2,72.46,7.33
0.218000,0.3017,0.2209,0,2,72.46,7.33
0.220000,0.1717,0.0947,0,2,72.46,7.33
0.222000,0.0668,-0.0008,0,2,72.46,7.33
0.224000,-0.0039,-0.0651,0,2,72.46,7.33
0.226000,-0.0101,-0.1004,0,2,72.46,7.33
0.228000,-0.0495,-0.1114,0,2,72.46,7.33
0.230000,-0.0634,-0.1040,0,2,72.46,7.33
0.232000,0.0243,-0.0849,0,2,72.46,7.33
0.234000,0.0532,-0.0605,0,2,72.46,7.33
0.236000,0.0074,-0.0364,0,2,72.46,7.33
0.238000,0.0843,-0.0164,0,2,72.46,7.33
0.240000,0.0791,-0.0025,0,2,72.46,7.33
0.242000,0.0985,0.0048,0,2,72.46,7.33
0.244000,0.0666,0.0066,0,2,72.46,7.33
0.246000,0.0874,0.0048,0,2,72.46,7.33
0.248000,0.0499,0.0016,0,2,72.46,7.33
0.250000,0.0652,-0.0009,0,2,72.46,7.33
0.252000,0.0333,-0.0012,0,2,72.46,7.33
0.254000,0.1036,0.0012,0,2,72.46,7.33
0.256000,0.1042,0.0066,0,2,72.46,7.33
0.258000,0.1081,0.0142,0,2,72.46,7.33
0.260000,0.1172,0.0235,0,2,72.46,7.33
0.262000,0.0864,0.0336,0,2,72.46,7.33
0.264000,0.1472,0.0442,0,2,72.46,7.33
0.266000,0.1240,0.0546,0,2,72.46,7.33
0.268000,0.1347,0.0648,0,2,72.46,7.33
0.270000,0.1462,0.0746,0,2,72.46,7.33
0.272000,0.1533,0.0841,0,2,72.46,7.33
0.274000,0.2151,0.0933,0,2,72.46,7.33
0.276000,0.1785,0.1024,0,2,72.46,7.33
0.278000,0.1780,0.1117,0,2,72.46,7.33
0.280000,0.1953,0.1214,0,2,72.46,7.33
0.282000,0.2157,0.1316,0,2,72.46,7.33
0.284000,0.2257,0.1423,0,2,72.46,7.33
0.286000,0.2287,0.1536,0,2,72.46,7.33
0.288000,0.2714,0.1652,0,2,72.46,7.33
0.290000,0.2516,0.1769,0,2,72.46,7.33
0.292000,0.2798,0.1887,0,2,72.46,7.33
0.294000,0.2917,0.2002,0,2,72.46,7.33
0.296000,0.2618,0.2115,0,2,72.46,7.33
0.298000,0.3170,0.2221,0,2,72.46,7.33
0.300000,0.3007,0.2319,0,2,72.46,7.33
0.302000,0.3239,0.2404,0,2,72.46,7.33
0.304000,0.3406,0.2473,0,2,72.46,7.33
0.306000,0.3798,0.2524,0,2,72.46,7.33
0.308000,0.3284,0.2557,0,2,72.46,7.33
0.310000,0.3321,0.2576,0,2,72.46,7.33
0.312000,0.3543,0.2583,0,2,72.46,7.33
0.314000,0.3310,0.2584,0,2,72.46,7.33
0.316000,0.3086,0.2580,0,2,72.46,7.33
0.318000,0.3529,0.2575,0,2,72.46,7.33
0.320000,0.3651,0.2566,0,2,72.46,7.33
0.322000,0.3449,0.2554,0,2,72.46,7.33
0.324000,0.3532,0.2537,0,2,72.46,7.33
0.326000,0.3602,0.2512,0,2,72.46,7.33
0.328000,0.3139,0.2481,0,2,72.46,7.33
0.330000,0.3134,0.2442,0,2,72.46,7.33
0.332000,0.3316,0.2394,0,2,72.46,7.33
0.334000,0.2869,0.2336,0,2,72.46,7.33
0.336000,0.3385,0.2266,0,2,72.46,7.33
0.338000,0.3270,0.2185,0,2,72.46,7.33
0.340000,0.3228,0.2092,0,2,72.46,7.33
0.342000,0.2987,0.1992,0,2,72.46,7.33
0.344000,0.2551,0.1889,0,2,72.46,7.33
0.346000,0.2402,0.1790,0,2,72.46,7.33
0.348000,0.2631,0.1697,0,2,72.46,7.33
0.350000,0.2498,0.1614,0,2,72.46,7.33
0.352000,0.2864,0.1539,0,2,72.46,7.33
0.354000,0.2171,0.1470,0,2,72.46,7.33
0.356000,0.2094,0.1402,0,2,72.46,7.33
0.358000,0.2398,0.1330,0,2,72.46,7.33
0.360000,0.2020,0.1249,0,2,72.46,7.33
0.362000,0.2167,0.1156,0,2,72.46,7.33
0.364000,0.2263,0.1051,0,2,72.46,7.33
0.366000,0.1778,0.0934,0,2,72.46,7.33
0.368000,0.1822,0.0810,0,2,72.46,7.33
0.370000,0.1632,0.0686,0,2,72.46,7.33
0.372000,0.1282,0.0567,0,2,72.46,7.33
0.374000,0.1335,0.0458,0,2,72.46,7.33
0.376000,0.1022,0.0362,0,2,72.46,7.33
0.378000,0.1400,0.0277,0,2,72.46,7.33
0.380000,0.1124,0.0201,0,2,72.46,7.33
0.382000,0.1528,0.0131,0,2,72.46,7.33
0.384000,0.0998,0.0064,0,2,72.46,7.33
0.386000,0.0801,-0.0002,0,2,72.46,7.33
0.388000,0.0735,-0.0068,0,2,72.46,7.33
0.390000,0.0870,-0.0131,0,2,72.46,7.33
0.392000,0.0656,-0.0194,0,2,72.46,7.33
0.394000,0.0713,-0.0255,0,2,72.46,7.33
0.396000,0.0705,-0.0315,0,2,72.46,7.33
0.398000,0.0631,-0.0374,0,2,72.46,7.33
0.400000,0.0760,-0.0435,0,2,72.46,7.33
0.402000,0.0222,-0.0496,0,2,72.46,7.33
0.404000,0.0354,-0.0557,0,2,72.46,7.33
0.406000,0.0312,-0.0619,0,2,72.46,7.33
0.408000,0.0213,-0.0682,0,2,72.46,7.33
0.410000,0.0617,-0.0742,0,2,72.46,7.33
0.412000,0.0197,-0.0800,0,2,72.46,7.33
0.414000,-0.0052,-0.0853,0,2,72.46,7.33
0.416000,0.0181,-0.0898,0,2,72.46,7.33
0.418000,-0.0243,-0.0934,0,2,72.46,7.33
0.420000,0.0044,-0.0962,0,2,72.46,7.33
0.422000,-0.0048,-0.0982,0,2,72.46,7.33
0.424000,0.0208,-0.0999,0,2,72.46,7.33
0.426000,-0.0049,-0.1013,0,2,72.46,7.33
0.428000,0.0262,-0.1026,0,2,72.46,7.33
0.430000,-0.0266,-0.1037,0,2,72.46,7.33
0.432000,-0.0186,-0.1046,0,2,72.46,7.33
0.434000,0.0103,-0.1050,0,2,72.46,7.33
0.436000,-0.0146,-0.1046,0,2,72.46,7.33
0.438000,-0.0209,-0.1035,0,2,72.46,7.33
0.440000,0.0441,-0.1017,0,2,72.46,7.33
0.442000,-0.0240,-0.0994,0,2,72.46,7.33
0.444000,-0.0143,-0.0968,0,2,72.46,7.33
0.446000,0.0382,-0.0945,0,2,72.46,7.33
0.448000,-0.0233,-0.0928,0,2,72.46,7.33
0.450000,0.0357,-0.0920,0,2,72.46,7.33
0.452000,-0.0135,-0.0923,0,2,72.46,7.33
0.454000,0.0322,-0.0938,0,2,72.46,7.33
0.456000,0.0018,-0.0960,0,2,72.46,7.33
0.458000,0.0222,-0.0986,0,2,72.46,7.33
0.460000,-0.0009,-0.1009,0,2,72.46,7.33
0.462000,-0.0137,-0.1023,0,2,72.46,7.33
0.464000,-0.0105,-0.1027,0,2,72.46,7.33
0.466000,-0.0243,-0.1017,0,2,72.46,7.33
0.468000,0.0170,-0.0998,0,2,72.46,7.33
0.470000,0.0308,-0.0975,0,2,72.46,7.33
0.472000,-0.0201,-0.0953,0,2,72.46,7.33
0.474000,0.0490,-0.0939,0,2,72.46,7.33
0.476000,0.0015,-0.0937,0,2,72.46,7.33
0.478000,0.0005,-0.0949,0,2,72.46,7.33
0.480000,0.0131,-0.0974,0,2,72.46,7.33
0.482000,0.0010,-0.1008,0,2,72.46,7.33
0.484000,-0.0087,-0.1049,0,2,72.46,7.33
0.486000,0.0005,-0.1092,0,2,72.46,7.33
0.488000,-0.0269,-0.1132,0,2,72.46,7.33
0.490000,-0.0014,-0.1167,0,2,72.46,7.33
0.492000,-0.0075,-0.1192,0,2,72.46,7.33
0.494000,-0.0048,-0.1207,0,2,72.46,7.33
0.496000,-0.0122,-0.1209,0,2,72.46,7.33
0.498000,-0.0269,-0.1199,0,2,72.46,7.33
0.500000,-0.0128,-0.1177,0,2,72.46,7.33
0.502000,-0.0209,-0.1145,0,2,72.46,7.33
0.504000,0.0116,-0.1108,0,2,72.46,7.33
0.506000,-0.0091,-0.1068,0,2,72.46,7.33
0.508000,-0.0098,-0.1033,0,2,72.46,7.33
0.510000,0.0228,-0.1005,0,2,72.46,7.33
0.512000,0.0282,-0.0987,0,2,72.46,7.33
0.514000,-0.0244,-0.0981,0,2,72.46,7.33
0.516000,0.0305,-0.0986,0,2,72.46,7.33
0.518000,0.0026,-0.0998,0,2,72.46,7.33
0.520000,0.0250,-0.1014,0,2,72.46,7.33
0.522000,-0.0151,-0.1029,0,2,72.46,7.33
0.524000,-0.0039,-0.1040,0,2,72.46,7.33
0.526000,-0.0030,-0.1045,0,2,72.46,7.33
0.528000,0.0110,-0.1045,0,2,72.46,7.33
0.530000,-0.0035,-0.1040,0,2,72.46,7.33
0.532000,-0.0029,-0.1034,0,2,72.46,7.33
0.534000,0.0365,-0.1030,0,2,72.46,7.33
0.536000,-0.0022,-0.1031,0,2,72.46,7.33
0.538000,0.0149,-0.1038,0,2,72.46,7.33
0.540000,0.0062,-0.1051,0,2,72.46,7.33
0.542000,0.0024,-0.1068,0,2,72.46,7.33
0.544000,-0.0373,-0.1087,0,2,72.46,7.33
0.546000,-0.0190,-0.1108,0,2,72.46,7.33
0.548000,0.0320,-0.1127,0,2,72.46,7.33
0.550000,0.0002,-0.1145,0,2,72.46,7.33
0.552000,0.0105,-0.1159,0,2,72.46,7.33
0.554000,-0.0148,-0.1167,0,2,72.46,7.33
0.556000,0.0014,-0.1167,0,2,72.46,7.33
0.558000,-0.0200,-0.1157,0,2,72.46,7.33
0.560000,-0.0346,-0.1137,0,2,72.46,7.33
0.562000,0.0202,-0.1111,0,2,72.46,7.33
0.564000,0.0019,-0.1082,0,2,72.46,7.33
0.566000,-0.0142,-0.1058,0,2,72.46,7.33
0.568000,0.0307,-0.1043,0,2,72.46,7.33
0.570000,0.0036,-0.1040,0,2,72.46,7.33
0.572000,0.0252,-0.1049,0,2,72.46,7.33
0.574000,-0.0014,-0.1069,0,2,72.46,7.33
0.576000,-0.0065,-0.1093,0,2,72.46,7.33
0.578000,0.0292,-0.1115,0,2,72.46,7.33
0.580000,-0.0272,-0.1130,0,2,72.46,7.33
0.582000,-0.0244,-0.1133,0,2,72.46,7.33
0.584000,-0.0166,-0.1125,0,2,72.46,7.33
0.586000,0.0009,-0.1108,0,2,72.46,7.33
0.588000,0.0533,-0.1087,0,2,72.46,7.33
0.590000,-0.0053,-0.1069,0,2,72.46,7.33
0.592000,0.0059,-0.1057,0,2,72.46,7.33
0.594000,-0.0129,-0.1057,0,2,72.46,7.33
0.596000,0.0157,-0.1067,0,2,72.46,7.33
0.598000,0.0149,-0.1088,0,2,72.46,7.33
0.600000,-0.0073,-0.1117,0,2,72.46,7.33
0.602000,0.0052,-0.1148,0,2,72.46,7.33
0.604000,-0.0030,-0.1179,0,2,72.46,7.33
0.606000,-0.0104,-0.1204,0,2,72.46,7.33
0.608000,-0.0302,-0.1223,0,2,72.46,7.33
0.610000,-0.0370,-0.1233,0,2,72.46,7.33
0.612000,0.0149,-0.1238,0,2,72.46,7.33
0.614000,0.0020,-0.1239,0,2,72.46,7.33
0.616000,0.0056,-0.1238,0,2,72.46,7.33
0.618000,0.0109,-0.1238,0,2,72.46,7.33
0.620000,-0.0652,-0.1239,0,2,72.46,7.33
0.622000,0.0068,-0.1238,0,2,72.46,7.33
0.624000,-0.0172,-0.1234,0,2,72.46,7.33
0.626000,0.0029,-0.1226,0,2,72.46,7.33
0.628000,0.0081,-0.1213,0,2,72.46,7.33
0.630000,-0.0300,-0.1194,0,2,72.46,7.33
0.632000,-0.0132,-0.1171,0,2,72.46,7.33
0.634000,-0.0137,-0.1146,0,2,72.46,7.33
0.636000,0.0199,-0.1123,0,2,72.46,7.33
0.638000,0.0406,-0.1105,0,2,72.46,7.33
0.640000,-0.0082,-0.1092,0,2,72.46,7.33
0.642000,0.0171,-0.1087,0,2,72.46,7.33
0.644000,-0.0241,-0.1087,0,2,72.46,7.33
0.646000,-0.0014,-0.1092,0,2,72.46,7.33
0.648000,-0.0035,-0.1101,0,2,72.46,7.33
0.650000,-0.0014,-0.1111,0,2,72.46,7.33
0.652000,0.0493,-0.1123,0,2,72.46,7.33
0.654000,0.0125,-0.1135,0,2,72.46,7.33
0.656000,-0.0344,-0.1145,0,2,72.46,7.33
0.658000,-0.0078,-0.1152,0,2,72.46,7.33
0.660000,0.0060,-0.1156,0,2,72.46,7.33
0.662000,-0.0062,-0.1157,0,2,72.46,7.33
0.664000,0.0159,-0.1154,0,2,72.46,7.33
0.666000,-0.0035,-0.1150,0,2,72.46,7.33
0.668000,-0.0021,-0.1146,0,2,72.46,7.33
0.670000,0.0015,-0.1141,0,2,72.46,7.33
0.672000,-0.0064,-0.1136,0,2,72.46,7.33
0.674000,0.0221,-0.1131,0,2,72.46,7.33
0.676000,-0.0007,-0.1126,0,2,72.46,7.33
0.678000,-0.0019,-0.1122,0,2,72.46,7.33
0.680000,0.0083,-0.1118,0,2,72.46,7.33
0.682000,-0.0218,-0.1117,0,2,72.46,7.33
0.684000,0.0105,-0.1120,0,2,72.46,7.33
0.686000,0.0223,-0.1127,0,2,72.46,7.33
0.688000,0.0250,-0.1140,0,2,72.46,7.33
0.690000,-0.0141,-0.1157,0,2,72.46,7.33
0.692000,-0.0321,-0.1176,0,2,72.46,7.33
0.694000,0.0050,-0.1196,0,2,72.46,7.33
0.696000,-0.0031,-0.1215,0,2,72.46,7.33
0.698000,-0.0014,-0.1232,0,2,72.46,7.33
0.700000,0.0099,-0.1245,0,2,72.46,7.33
0.702000,-0.0052,-0.1254,0,2,72.46,7.33
0.704000,-0.0194,-0.1258,0,2,72.46,7.33
0.706000,-0.0321,-0.1258,0,2,72.46,7.33
0.708000,-0.0162,-0.1254,0,2,72.46,7.33
0.710000,0.0006,-0.1249,0,2,72.46,7.33
0.712000,0.0124,-0.1243,0,2,72.46,7.33
0.714000,-0.0067,-0.1237,0,2,72.46,7.33
0.716000,0.0042,-0.1232,0,2,72.46,7.33
0.718000,-0.0101,-0.1226,0,2,72.46,7.33
0.720000,-0.0115,-0.1219,0,2,72.46,7.33
0.722000,-0.0215,-0.1211,0,2,72.46,7.33
0.724000,0.0155,-0.1203,0,2,72.46,7.33
0.726000,-0.0249,-0.1196,0,2,72.46,7.33
0.728000,-0.0102,-0.1194,0,2,72.46,7.33
0.730000,0.0288,-0.1200,0,2,72.46,7.33
0.732000,-0.0004,-0.1215,0,2,72.46,7.33
0.734000,0.0025,-0.1239,0,2,72.46,7.33
0.736000,-0.0523,-0.1270,0,2,72.46,7.33
0.738000,0.0014,-0.1304,0,2,72.46,7.33
0.740000,0.0233,-0.1336,0,2,72.46,7.33
0.742000,-0.0471,-0.1361,0,2,72.46,7.33
0.744000,-0.0110,-0.1375,0,2,72.46,7.33
0.746000,-0.0396,-0.1373,0,2,72.46,7.33
0.748000,0.0029,-0.1356,0,2,72.46,7.33
0.750000,-0.0355,-0.1326,0,2,72.46,7.33
0.752000,-0.0320,-0.1287,0,2,72.46,7.33
0.754000,-0.0018,-0.1244,0,2,72.46,7.33
0.756000,0.0257,-0.1205,0,2,72.46,7.33
0.758000,0.0140,-0.1174,0,2,72.46,7.33
0.760000,0.0083,-0.1153,0,2,72.46,7.33
0.762000,-0.0062,-0.1140,0,2,72.46,7.33
0.764000,0.0027,-0.1133,0,2,72.46,7.33
0.766000,0.0143,-0.1127,0,2,72.46,7.33
0.768000,-0.0503,-0.1119,0,2,72.46,7.33
0.770000,0.0442,-0.1107,0,2,72.46,7.33
0.772000,-0.0005,-0.1092,0,2,72.46,7.33
0.774000,0.0300,-0.1075,0,2,72.46,7.33
0.776000,0.0066,-0.1061,0,2,72.46,7.33
0.778000,0.0028,-0.1054,0,2,72.46,7.33
0.780000,0.0064,-0.1058,0,2,72.46,7.33
0.782000,0.0205,-0.1076,0,2,72.46,7.33
0.784000,0.0018,-0.1106,0,2,72.46,7.33
0.786000,0.0310,-0.1148,0,2,72.46,7.33
0.788000,0.0211,-0.1195,0,2,72.46,7.33
0.790000,-0.0449,-0.1239,0,2,72.46,7.33
0.792000,-0.0284,-0.1273,0,2,72.46,7.33
0.794000,0.0105,-0.1292,0,2,72.46,7.33
0.796000,-0.0039,-0.1291,0,2,72.46,7.33
0.798000,-0.0374,-0.1272,0,2,72.46,7.33
0.800000,-0.0121,-0.1238,0,2,72.46,7.33
0.802000,0.0197,-0.1196,0,2,72.46,7.33
0.804000,0.0056,-0.1153,0,2,72.46,7.33
0.806000,0.0187,-0.1115,0,2,72.46,7.33
0.808000,0.0298,-0.1085,0,2,72.46,7.33
0.810000,0.0071,-0.1065,0,2,72.46,7.33
0.812000,-0.0133,-0.1053,0,2,72.46,7.33
0.814000,-0.0157,-0.1046,0,2,72.46,7.33
0.816000,0.0462,-0.1042,0,2,72.46,7.33
0.818000,0.0363,-0.1041,0,2,72.46,7.33
0.820000,-0.0193,-0.1043,0,2,72.46,7.33
0.822000,0.0144,-0.1048,0,2,72.46,7.33
0.824000,0.0221,-0.1058,0,2,72.46,7.33
0.826000,0.0216,-0.1074,0,2,72.46,7.33
0.828000,0.0114,-0.1095,0,2,72.46,7.33
0.830000,0.0113,-0.1119,0,2,72.46,7.33
0.832000,-0.0176,-0.1144,0,2,72.46,7.33
0.834000,0.0003,-0.1166,0,2,72.46,7.33
0.836000,0.0144,-0.1181,0,2,72.46,7.33
0.838000,0.0194,-0.1187,0,2,72.46,7.33
0.840000,-0.0248,-0.1181,0,2,72.46,7.33
0.842000,-0.0202,-0.1164,0,2,72.46,7.33
0.844000,0.0352,-0.1139,0,2,72.46,7.33
0.846000,0.0224,-0.1109,0,2,72.46,7.33
0.848000,-0.0096,-0.1080,0,2,72.46,7.33
0.850000,-0.0171,-0.1056,0,2,72.46,7.33
0.852000,0.0321,-0.1041,0,2,72.46,7.33
0.854000,0.0656,-0.1039,0,2,72.46,7.33
0.856000,-0.0224,-0.1050,0,2,72.46,7.33
0.858000,0.0064,-0.1072,0,2,72.46,7.33
0.860000,0.0390,-0.1103,0,2,72.46,7.33
0.862000,-0.0265,-0.1140,0,2,72.46,7.33
0.864000,-0.0077,-0.1179,0,2,72.46,7.33
0.866000,-0.0105,-0.1217,0,2,72.46,7.33
0.868000,0.0288,-0.1250,0,2,72.46,7.33
0.870000,-0.0382,-0.1276,0,2,72.46,7.33
0.872000,0.0287,-0.1290,0,2,72.46,7.33
0.874000,0.0108,-0.1289,0,2,72.46,7.33
0.876000,-0.0646,-0.1268,0,2,72.46,7.33
0.878000,-0.0118,-0.1224,0,2,72.46,7.33
0.880000,0.0123,-0.1159,0,2,72.46,7.33
0.882000,0.0175,-0.1075,0,2,72.46,7.33
0.884000,0.0445,-0.0977,0,2,72.46,7.33
0.886000,0.0115,-0.0872,0,2,72.46,7.33
0.888000,0.0372,-0.0764,0,2,72.46,7.33
0.890000,0.0662,-0.0659,0,2,72.46,7.33
0.892000,0.0542,-0.0560,0,2,72.46,7.33
0.894000,0.0759,-0.0468,0,2,72.46,7.33
0.896000,0.0858,-0.0382,0,2,72.46,7.33
0.898000,0.0867,-0.0299,0,2,72.46,7.33
0.900000,0.1076,-0.0218,0,2,72.46,7.33
0.902000,0.0864,-0.0136,0,2,72.46,7.33
0.904000,0.1080,-0.0052,0,2,72.46,7.33
0.906000,0.1388,0.0033,0,2,72.46,7.33
0.908000,0.1136,0.0117,0,2,72.46,7.33
0.910000,0.1579,0.0198,0,2,72.46,7.33
0.912000,0.1190,0.0273,0,2,72.46,7.33
0.914000,0.1520,0.0341,0,2,72.46,7.33
0.916000,0.1870,0.0400,0,2,72.46,7.33
0.918000,0.1781,0.0450,0,2,72.46,7.33
0.920000,0.1526,0.0493,0,2,72.46,7.33
0.922000,0.1567,0.0532,0,2,72.46,7.33
0.924000,0.1829,0.0568,0,2,72.46,7.33
0.926000,0.1740,0.0602,0,2,72.46,7.33
0.928000,0.1968,0.0633,0,2,72.46,7.33
0.930000,0.1756,0.0659,0,2,72.46,7.33
0.932000,0.1635,0.0678,0,2,72.46,7.33
0.934000,0.1865,0.0685,0,2,72.46,7.33
0.936000,0.1963,0.0676,0,2,72.46,7.33
0.938000,0.1956,0.0648,0,2,72.46,7.33
0.940000,0.2029,0.0602,0,2,72.46,7.33
0.942000,0.1528,0.0538,0,2,72.46,7.33
0.944000,0.1736,0.0462,0,2,72.46,7.33
0.946000,0.1403,0.0378,0,2,72.46,7.33
0.948000,0.1443,0.0291,0,2,72.46,7.33
0.950000,0.1374,0.0205,0,2,72.46,7.33
0.952000,0.1428,0.0123,0,2,72.46,7.33
0.954000,0.0900,0.0045,0,2,72.46,7.33
0.956000,0.1326,-0.0030,0,2,72.46,7.33
0.958000,0.1135,-0.0104,0,2,72.46,7.33
0.960000,0.0937,-0.0180,0,2,72.46,7.33
0.962000,0.1166,-0.0261,0,2,72.46,7.33
0.964000,0.0956,-0.0347,0,2,72.46,7.33
0.966000,0.0354,-0.0437,0,2,72.46,7.33
0.968000,0.0885,-0.0529,0,2,72.46,7.33
0.970000,0.0393,-0.0619,0,2,72.46,7.33
0.972000,0.0324,-0.0705,0,2,72.46,7.33
0.974000,0.0558,-0.0782,0,2,72.46,7.33
0.976000,0.0426,-0.0849,0,2,72.46,7.33
0.978000,0.0376,-0.0904,0,2,72.46,7.33
0.980000,0.0032,-0.0946,0,2,72.46,7.33
0.982000,0.0278,-0.0976,0,2,72.46,7.33
0.984000,0.0285,-0.0996,0,2,72.46,7.33
0.986000,-0.0007,-0.1012,0,2,72.46,7.33
0.988000,0.0142,-0.1027,0,2,72.46,7.33
0.990000,0.0221,-0.1046,0,2,72.46,7.33
0.992000,0.0030,-0.1072,0,2,72.46,7.33
