timestamp_s,raw_mV,filtered_mV,is_r_peak,loop,hr_bpm,snr_db
0.082000,-626.0312,526.0019,0,2,,-13.99
0.084000,-626.0312,522.9855,0,2,,-13.99
0.086000,-626.0312,520.5699,0,2,,-13.99
0.088000,-626.0312,518.6975,0,2,,-13.99
0.090000,-626.0312,517.1098,0,2,,-13.99
0.092000,-626.0312,515.4462,0,2,,-13.99
0.094000,-626.0312,513.3809,0,2,,-13.99
0.096000,-626.0312,510.7445,0,2,,-13.99
0.098000,-626.0312,507.5849,0,2,,-13.99
0.100000,-626.0312,504.1450,0,2,,-13.99
0.102000,-626.0312,500.7684,0,2,,-13.99
0.104000,-626.0312,497.7677,0,2,,-13.99
0.106000,-626.0312,495.3082,0,2,,-13.99
0.108000,-626.0312,493.3485,0,2,,-13.99
0.110000,-626.0312,491.6611,0,2,,-13.99
0.112000,-626.0312,489.9219,0,2,,-13.99
0.114000,-626.0312,487.8342,0,2,,-13.99
0.116000,-626.0312,485.2409,0,2,,-13.99
0.118000,-626.0312,482.1798,0,2,,-13.99
0.120000,-626.0312,478.8656,0,2,,-13.99
0.122000,-626.0312,475.6049,0,2,,-13.99
0.124000,-626.0312,472.6785,0,2,,-13.99
0.126000,-626.0312,470.2356,0,2,,-13.99
0.128000,-626.0312,468.2403,0,2,,-13.99
0.130000,-626.0312,466.4893,0,2,,-13.99
0.132000,-626.0312,464.6920,0,2,,-13.99
0.134000,-626.0312,462.5824,0,2,,-13.99
0.136000,-626.0312,460.0194,0,2,,-13.99
0.138000,-626.0312,457.0369,0,2,,-13.99
0.140000,-626.0312,453.8280,0,2,,-13.99
0.142000,-626.0312,450.6685,0,2,,-13.99
0.144000,-626.0312,447.8109,0,2,,-13.99
0.146000,-626.0312,445.3892,0,2,,-13.99
0.148000,-626.0312,443.3712,0,2,,-13.99
0.150000,-626.0312,441.5736,0,2,,-13.99
0.152000,-626.0312,439.7350,0,2,,-13.99
0.154000,-626.0312,437.6158,0,2,,-13.99
0.156000,-626.0312,435.0885,0,2,,-13.99
0.158000,-626.0312,432.1840,0,2,,-13.99
0.160000,-626.0312,429.0761,0,2,,-13.99
0.162000,-626.0312,426.0131,0,2,,-13.99
0.164000,-626.0312,423.2224,0,2,,-13.99
0.166000,-626.0312,420.8250,0,2,,-13.99
0.168000,-626.0312,418.7921,0,2,,-13.99
0.170000,-626.0312,416.9587,0,2,,-13.99
0.172000,-626.0312,415.0893,0,2,,-13.99
0.174000,-626.0312,412.9680,0,2,,-13.99
0.176000,-626.0312,410.4800,0,2,,-13.99
0.178000,-626.0312,407.6527,0,2,,-13.99
0.180000,-626.0312,404.6427,0,2,,-13.99
0.182000,-626.0312,401.6735,0,2,,-13.99
0.184000,-626.0312,398.9500,0,2,,-13.99
0.186000,-626.0312,396.5814,0,2,,-13.99
0.188000,-626.0312,394.5417,0,2,,-13.99
0.190000,-626.0312,392.6827,0,2,,-13.99
0.192000,-626.0312,390.7922,0,2,,-13.99
0.194000,-626.0312,388.6758,0,2,,-13.99
0.196000,-626.0312,386.2299,0,2,,-13.99
0.198000,-626.0312,383.4790,0,2,,-13.99
0.200000,-626.0312,380.5641,0,2,,-13.99
0.202000,-626.0312,377.6863,0,2,,-13.99
0.204000,-626.0312,375.0304,0,2,,-13.99
0.206000,-626.0312,372.6947,0,2,,-13.99
0.208000,-626.0312,370.6560,0,2,,-13.99
0.210000,-626.0312,368.7810,0,2,,-13.99
0.212000,-626.0312,366.8785,0,2,,-13.99
0.214000,-626.0312,364.7735,0,2,,-13.99
0.216000,-626.0312,362.3725,0,2,,-13.99
0.218000,-626.0312,359.6976,0,2,,-13.99
0.220000,-626.0312,356.8753,0,2,,-13.99
0.222000,-626.0312,354.0871,0,2,,-13.99
0.224000,-626.0312,351.4992,0,2,,-13.99
0.226000,-626.0312,349.2004,0,2,,-13.99
0.228000,-626.0312,347.1699,0,2,,-13.99
0.230000,-626.0312,345.2877,0,2,,-13.99
0.232000,-626.0312,343.3817,0,2,,-13.99
0.234000,-626.0312,341.2942,0,2,,-13.99
0.236000,-626.0312,338.9410,0,2,,-13.99
0.238000,-626.0312,336.3416,0,2,,-13.99
0.240000,-626.0312,333.6102,0,2,,-13.99
0.242000,-626.0312,330.9100,0,2,,-13.99
0.244000,-626.0312,328.3908,0,2,,-13.99
0.246000,-626.0312,326.1326,0,2,,-13.99
0.248000,-626.0312,324.1169,0,2,,-13.99
0.250000,-626.0312,322.2356,0,2,,-13.99
0.252000,-626.0312,320.3339,0,2,,-13.99
0.254000,-626.0312,318.2696,0,2,,-13.99
0.256000,-626.0312,315.9668,0,2,,-13.99
0.258000,-626.0312,313.4430,0,2,,-13.99
0.260000,-626.0312,310.8009,0,2,,-13.99
0.262000,-626.0312,308.1875,0,2,,-13.99
0.264000,-626.0312,305.7377,0,2,,-13.99
0.266000,-626.0312,303.5237,0,2,,-13.99
0.268000,-626.0312,301.5289,0,2,,-13.99
0.270000,-626.0312,299.6560,0,2,,-13.99
0.272000,-626.0312,297.7657,0,2,,-13.99
0.274000,-626.0312,295.7299,0,2,,-13.99
0.276000,-626.0312,293.4801,0,2,,-13.99
0.278000,-626.0312,291.0320,0,2,,-13.99
0.280000,-626.0312,288.4780,0,2,,-13.99
0.282000,-626.0312,285.9504,0,2,,-13.99
0.284000,-626.0312,283.5708,0,2,,-13.99
0.286000,-626.0312,281.4043,0,2,,-13.99
0.288000,-626.0312,279.4361,0,2,,-13.99
0.290000,-626.0312,277.5786,0,2,,-13.99
0.292000,-626.0312,275.7063,0,2,,-13.99
0.294000,-626.0312,273.7038,0,2,,-13.99
0.296000,-626.0312,271.5095,0,2,,-13.99
0.298000,-626.0312,269.1373,0,2,,-13.99
0.300000,-626.0312,266.6704,0,2,,-13.99
0.302000,-626.0312,264.2279,0,2,,-13.99
0.304000,-626.0312,261.9193,0,2,,-13.99
0.306000,-626.0312,259.8035,0,2,,-13.99
0.308000,-626.0312,257.8670,0,2,,-13.99
0.310000,-626.0312,256.0312,0,2,,-13.99
0.312000,-626.0312,254.1829,0,2,,-13.99
0.314000,-626.0312,252.2184,0,2,,-13.99
0.316000,-626.0312,250.0818,0,2,,-13.99
0.318000,-626.0312,247.7859,0,2,,-13.99
0.320000,-626.0312,245.4052,0,2,,-13.99
0.322000,-626.0312,243.0473,0,2,,-13.99
0.324000,-626.0312,240.8107,0,2,,-13.99
0.326000,-626.0312,238.7483,0,2,,-13.99
0.328000,-626.0312,236.8484,0,2,,-13.99
0.330000,-626.0312,235.0400,0,2,,-13.99
0.332000,-626.0312,233.2213,0,2,,-13.99
0.334000,-626.0312,231.2988,0,2,,-13.99
0.336000,-626.0312,229.2222,0,2,,-13.99
0.338000,-626.0312,227.0029,0,2,,-13.99
0.340000,-626.0312,224.7079,0,2,,-13.99
0.342000,-626.0312,222.4340,0,2,,-13.99
0.344000,-626.0312,220.2702,0,2,,-13.99
0.346000,-626.0312,218.2640,0,2,,-13.99
0.348000,-626.0312,216.4050,0,2,,-13.99
0.350000,-626.0312,214.6293,0,2,,-13.99
0.352000,-626.0312,212.8453,0,2,,-13.99
0.354000,-626.0312,210.9686,0,2,,-13.99
0.356000,-626.0312,208.9540,0,2,,-13.99
0.358000,-626.0312,206.8116,0,2,,-13.99
0.360000,-626.0312,204.6018,0,2,,-13.99
0.362000,-626.0312,202.4118,0,2,,-13.99
0.364000,-626.0312,200.3215,0,2,,-13.99
0.366000,-626.0312,198.3740,0,2,,-13.99
0.368000,-626.0312,196.5598,0,2,,-13.99
0.370000,-626.0312,194.8216,0,2,,-13.99
0.372000,-626.0312,193.0768,0,2,,-13.99
0.374000,-626.0312,191.2495,0,2,,-13.99
0.376000,-626.0312,189.2987,0,2,,-13.99
0.378000,-626.0312,187.2336,0,2,,-13.99
0.380000,-626.0312,185.1086,0,2,,-13.99
0.382000,-626.0312,183.0020,0,2,,-13.99
0.384000,-626.0312,180.9860,0,2,,-13.99
0.386000,-626.0312,179.0994,0,2,,-13.99
0.388000,-626.0312,177.3337,0,2,,-13.99
0.390000,-626.0312,175.6373,0,2,,-13.99
0.392000,-626.0312,173.9359,0,2,,-13.99
0.394000,-626.0312,172.1610,0,2,,-13.99
0.396000,-626.0312,170.2758,0,2,,-13.99
0.398000,-626.0312,168.2883,0,2,,-13.99
0.400000,-626.0312,166.2477,0,2,,-13.99
0.402000,-626.0312,164.2243,0,2,,-13.99
0.404000,-626.0312,162.2833,0,2,,-13.99
0.406000,-626.0312,160.4596,0,2,,-13.99
0.408000,-626.0312,158.7456,0,2,,-13.99
0.410000,-626.0312,157.0949,0,2,,-13.99
0.412000,-626.0312,155.4406,0,2,,-13.99
0.414000,-626.0312,153.7209,0,2,,-13.99
0.416000,-626.0312,151.9027,0,2,,-13.99
0.418000,-626.0312,149.9933,0,2,,-13.99
0.420000,-626.0312,148.0366,0,2,,-13.99
0.422000,-626.0312,146.0963,0,2,,-13.99
0.424000,-626.0312,144.2308,0,2,,-13.99
0.426000,-626.0312,142.4718,0,2,,-13.99
0.428000,-626.0312,140.8124,0,2,,-13.99
0.430000,-626.0312,139.2109,0,2,,-13.99
0.432000,-626.0312,137.6069,0,2,,-13.99
0.434000,-626.0312,135.9450,0,2,,-13.99
0.436000,-626.0312,134.1952,0,2,,-13.99
0.438000,-626.0312,132.3640,0,2,,-13.99
0.440000,-626.0312,130.4910,0,2,,-13.99
0.442000,-626.0312,128.6334,0,2,,-13.99
0.444000,-626.0312,126.8440,0,2,,-13.99
0.446000,-626.0312,125.1512,0,2,,-13.99
0.448000,-626.0312,123.5490,0,2,,-13.99
0.450000,-626.0312,121.9997,0,2,,-13.99
0.452000,-626.0312,120.4491,0,2,,-13.99
0.454000,-626.0312,118.8472,0,2,,-13.99
0.456000,-626.0312,117.1669,0,2,,-13.99
0.458000,-626.0312,115.4140,0,2,,-13.99
0.460000,-626.0312,113.6242,0,2,,-13.99
0.462000,-626.0312,111.8491,0,2,,-13.99
0.464000,-626.0312,110.1361,0,2,,-13.99
0.466000,-626.0312,108.5109,0,2,,-13.99
0.468000,-626.0312,106.9680,0,2,,-13.99
0.470000,-626.0312,105.4737,0,2,,-13.99
0.472000,-626.0312,103.9790,0,2,,-13.99
0.474000,-626.0312,102.4390,0,2,,-13.99
0.476000,-626.0312,100.8291,0,2,,-13.99
0.478000,-626.0312,99.1547,0,2,,-13.99
0.480000,-626.0312,97.4478,0,2,,-13.99
0.482000,-626.0312,95.7547,0,2,,-13.99
0.484000,-626.0312,94.1184,0,2,,-13.99
0.486000,-626.0312,92.5618,0,2,,-13.99
0.488000,-626.0312,91.0803,0,2,,-13.99
0.490000,-626.0312,89.6433,0,2,,-13.99
0.492000,-626.0312,88.2068,0,2,,-13.99
0.494000,-626.0312,86.7302,0,2,,-13.99
0.496000,-626.0312,85.1916,0,2,,-13.99
0.498000,-626.0312,83.5955,0,2,,-13.99
0.500000,-626.0312,81.9710,0,2,,-13.99
0.502000,-626.0312,80.3596,0,2,,-13.99
0.504000,-626.0312,78.8000,0,2,,-13.99
0.506000,-626.0312,77.3131,0,2,,-13.99
0.508000,-626.0312,75.8945,0,2,,-13.99
0.510000,-626.0312,74.5168,0,2,,-13.99
0.512000,-626.0312,73.1404,0,2,,-13.99
0.514000,-626.0312,71.7286,0,2,,-13.99
0.516000,-626.0312,70.2618,0,2,,-13.99
0.518000,-626.0312,68.7440,0,2,,-13.99
0.520000,-626.0312,67.2012,0,2,,-13.99
0.522000,-626.0312,65.6710,0,2,,-13.99
0.524000,-626.0312,64.1882,0,2,,-13.99
0.526000,-626.0312,62.7716,0,2,,-13.99
0.528000,-626.0312,61.4172,0,2,,-13.99
0.530000,-626.0312,60.1005,0,2,,-13.99
0.532000,-626.0312,58.7857,0,2,,-13.99
0.534000,-626.0312,57.4399,0,2,,-13.99
0.536000,-626.0312,56.0452,0,2,,-13.99
0.538000,-626.0312,54.6054,0,2,,-13.99
0.540000,-626.0312,53.1438,0,2,,-13.99
0.542000,-626.0312,51.6942,0,2,,-13.99
0.544000,-626.0312,50.2880,0,2,,-13.99
0.546000,-626.0312,48.9421,0,2,,-13.99
0.548000,-626.0312,47.6531,0,2,,-13.99
0.550000,-626.0312,46.3987,0,2,,-13.99
0.552000,-626.0312,45.1468,0,2,,-13.99
0.554000,-626.0312,43.8678,0,2,,-13.99
0.556000,-626.0312,42.5455,0,2,,-13.99
0.558000,-626.0312,41.1833,0,2,,-13.99
0.560000,-626.0312,39.8021,0,2,,-13.99
0.562000,-626.0312,38.4324,0,2,,-13.99
0.564000,-626.0312,37.1025,0,2,,-13.99
0.566000,-626.0312,35.8277,0,2,,-13.99
0.568000,-626.0312,34.6048,0,2,,-13.99
0.570000,-626.0312,33.4138,0,2,,-13.99
0.572000,-626.0312,32.2259,0,2,,-13.99
0.574000,-626.0312,31.0142,0,2,,-13.99
0.576000,-626.0312,29.7643,0,2,,-13.99
0.578000,-626.0312,28.4791,0,2,,-13.99
0.580000,-626.0312,27.1775,0,2,,-13.99
0.582000,-626.0312,25.8870,0,2,,-13.99
0.584000,-626.0312,24.6330,0,2,,-13.99
0.586000,-626.0312,23.4292,0,2,,-13.99
0.588000,-626.0312,22.2729,0,2,,-13.99
0.590000,-626.0312,21.1462,0,2,,-13.99
0.592000,-626.0312,20.0229,0,2,,-13.99
0.594000,-626.0312,18.8789,0,2,,-13.99
0.596000,-626.0312,17.7012,0,2,,-13.99
0.598000,-626.0312,16.4924,0,2,,-13.99
0.600000,-626.0312,15.2696,0,2,,-13.99
0.602000,-626.0312,14.0573,0,2,,-13.99
0.604000,-626.0312,12.8786,0,2,,-13.99
0.606000,-626.0312,11.7458,0,2,,-13.99
0.608000,-626.0312,10.6565,0,2,,-13.99
0.610000,-626.0312,9.5944,0,2,,-13.99
0.612000,-626.0312,8.5362,0,2,,-13.99
0.614000,-626.0312,7.4601,0,2,,-13.99
0.616000,-626.0312,6.3543,0,2,,-13.99
0.618000,-626.0312,5.2211,0,2,,-13.99
0.620000,-626.0312,4.0759,0,2,,-13.99
0.622000,-626.0312,2.9409,0,2,,-13.99
0.624000,-626.0312,1.8367,0,2,,-13.99
0.626000,-626.0312,0.7746,0,2,,-13.99
0.628000,-626.0312,-0.2477,0,2,,-13.99
0.630000,-626.0312,-1.2448,0,2,,-13.99
0.632000,-626.0312,-2.2377,0,2,,-13.99
0.634000,-626.0312,-3.2461,0,2,,-13.99
0.636000,-626.0312,-4.2805,0,2,,-13.99
0.638000,-626.0312,-5.3390,0,2,,-13.99
0.640000,-626.0312,-6.4077,0,2,,-13.99
0.642000,-626.0312,-7.4665,0,2,,-13.99
0.644000,-626.0312,-8.4970,0,2,,-13.99
0.646000,-626.0312,-9.4889,0,2,,-13.99
0.648000,-626.0312,-10.4444,0,2,,-13.99
0.650000,-626.0312,-11.3764,0,2,,-13.99
0.652000,-626.0312,-12.3041,0,2,,-13.99
0.654000,-626.0312,-13.2450,0,2,,-13.99
0.656000,-626.0312,-14.2088,0,2,,-13.99
0.658000,-626.0312,-15.1936,0,2,,-13.99
0.660000,-626.0312,-16.1870,0,2,,-13.99
0.662000,-626.0312,-17.1709,0,2,,-13.99
0.664000,-626.0312,-18.1286,0,2,,-13.99
0.666000,-626.0312,-19.0511,0,2,,-13.99
0.668000,-626.0312,-19.9401,0,2,,-13.99
0.670000,-626.0312,-20.8073,0,2,,-13.99
0.672000,-626.0312,-21.6700,0,2,,-13.99
0.674000,-626.0312,-22.5440,0,2,,-13.99
0.676000,-626.0312,-23.4380,0,2,,-13.99
0.678000,-626.0312,-24.3502,0,2,,-13.99
0.680000,-626.0312,-25.2696,0,2,,-13.99
0.682000,-626.0312,-26.1800,0,2,,-13.99
0.684000,-626.0312,-27.0661,0,2,,-13.99
0.686000,-626.0312,-27.9199,0,2,,-13.99
0.688000,-626.0312,-28.7430,0,2,,-13.99
0.690000,-626.0312,-29.5459,0,2,,-13.99
0.692000,-626.0312,-30.3440,0,2,,-13.99
0.694000,-626.0312,-31.1517,0,2,,-13.99
0.696000,-626.0312,-31.9769,0,2,,-13.99
0.698000,-626.0312,-32.8179,0,2,,-13.99
0.700000,-626.0312,-33.6648,0,2,,-13.99
0.702000,-626.0312,-34.5030,0,2,,-13.99
0.704000,-626.0312,-35.3188,0,2,,-13.99
0.706000,-626.0312,-36.1050,0,2,,-13.99
0.708000,-626.0312,-36.8628,0,2,,-13.99
0.710000,-626.0312,-37.6020,0,2,,-13.99
0.712000,-626.0312,-38.3362,0,2,,-13.99
0.714000,-626.0312,-39.0786,0,2,,-13.99
0.716000,-626.0312,-39.8360,0,2,,-13.99
0.718000,-626.0312,-40.6072,0,2,,-13.99
0.720000,-626.0312,-41.3832,0,2,,-13.99
0.722000,-626.0312,-42.1508,0,2,,-13.99
0.724000,-626.0312,-42.8977,0,2,,-13.99
0.726000,-626.0312,-43.6173,0,2,,-13.99
0.728000,-626.0312,-44.3109,0,2,,-13.99
0.730000,-626.0312,-44.9871,0,2,,-13.99
0.732000,-626.0312,-45.6584,0,2,,-13.99
0.734000,-626.0312,-46.3363,0,2,,-13.99
0.736000,-626.0312,-47.0274,0,2,,-13.99
0.738000,-626.0312,-47.7303,0,2,,-13.99
0.740000,-626.0312,-48.4370,0,2,,-13.99
0.742000,-626.0312,-49.1356,0,2,,-13.99
0.744000,-626.0312,-49.8151,0,2,,-13.99
0.746000,-626.0312,-50.4695,0,2,,-13.99
0.748000,-626.0312,-51.0999,0,2,,-13.99
0.750000,-626.0312,-51.7142,0,2,,-13.99
0.752000,-626.0312,-52.3234,0,2,,-13.99
0.754000,-626.0312,-52.9382,0,2,,-13.99
0.756000,-626.0312,-53.5643,0,2,,-13.99
0.758000,-626.0312,-54.2005,0,2,,-13.99
0.760000,-626.0312,-54.8397,0,2,,-13.99
0.762000,-626.0312,-55.4710,0,2,,-13.99
0.764000,-626.0312,-56.0847,0,2,,-13.99
0.766000,-626.0312,-56.6753,0,2,,-13.99
0.768000,-626.0312,-57.2439,0,2,,-13.99
0.770000,-626.0312,-57.7973,0,2,,-13.99
0.772000,-626.0312,-58.3458,0,2,,-13.99
0.774000,-626.0312,-58.8987,0,2,,-13.99
0.776000,-626.0312,-59.4613,0,2,,-13.99
0.778000,-626.0312,-60.0326,0,2,,-13.99
0.780000,-626.0312,-60.6061,0,2,,-13.99
0.782000,-626.0312,-61.1721,0,2,,-13.99
0.784000,-626.0312,-61.7217,0,2,,-13.99
0.786000,-626.0312,-62.2500,0,2,,-13.99
0.788000,-626.0312,-62.7580,0,2,,-13.99
0.790000,-626.0312,-63.2520,0,2,,-13.99
0.792000,-626.0312,-63.7410,0,2,,-13.99
0.794000,-626.0312,-64.2335,0,2,,-13.99
0.796000,-626.0312,-64.7343,0,2,,-13.99
0.798000,-626.0312,-65.2425,0,2,,-13.99
0.800000,-626.0312,-65.7522,0,2,,-13.99
0.802000,-626.0312,-66.2548,0,2,,-13.99
0.804000,-626.0312,-66.7421,0,2,,-13.99
0.806000,-626.0312,-67.2099,0,2,,-13.99
0.808000,-626.0312,-67.6589,0,2,,-13.99
0.810000,-626.0312,-68.0948,0,2,,-13.99
0.812000,-626.0312,-68.5258,0,2,,-13.99
0.814000,-626.0312,-68.9595,0,2,,-13.99
0.816000,-626.0312,-69.4003,0,2,,-13.99
0.818000,-626.0312,-69.8473,0,2,,-13.99
0.820000,-626.0312,-70.2953,0,2,,-13.99
0.822000,-626.0312,-70.7364,0,2,,-13.99
0.824000,-626.0312,-71.1634,0,2,,-13.99
0.826000,-626.0312,-71.5723,0,2,,-13.99
0.828000,-626.0312,-71.9640,0,2,,-13.99
0.830000,-626.0312,-72.3434,0,2,,-13.99
0.832000,-626.0312,-72.7180,0,2,,-13.99
0.834000,-626.0312,-73.0947,0,2,,-13.99
0.836000,-626.0312,-73.4773,0,2,,-13.99
0.838000,-626.0312,-73.8651,0,2,,-13.99
0.840000,-626.0312,-74.2533,0,2,,-13.99
0.842000,-626.0312,-74.6351,0,2,,-13.99
0.844000,-626.0312,-75.0037,0,2,,-13.99
0.846000,-626.0312,-75.3557,0,2,,-13.99
0.848000,-626.0312,-75.6918,0,2,,-13.99
0.850000,-626.0312,-76.0164,0,2,,-13.99
0.852000,-626.0312,-76.3363,0,2,,-13.99
0.854000,-626.0312,-76.6577,0,2,,-13.99
0.856000,-626.0312,-76.9841,0,2,,-13.99
0.858000,-626.0312,-77.3148,0,2,,-13.99
0.860000,-626.0312,-77.6455,0,2,,-13.99
0.862000,-626.0312,-77.9700,0,2,,-13.99
0.864000,-626.0312,-78.2824,0,2,,-13.99
0.866000,-626.0312,-78.5795,0,2,,-13.99
0.868000,-626.0312,-78.8617,0,2,,-13.99
0.870000,-626.0312,-79.1334,0,2,,-13.99
0.872000,-626.0312,-79.4005,0,2,,-13.99
0.874000,-626.0312,-79.6685,0,2,,-13.99
0.876000,-626.0312,-79.9407,0,2,,-13.99
0.878000,-626.0312,-80.2164,0,2,,-13.99
0.880000,-626.0312,-80.4918,0,2,,-13.99
0.882000,-626.0312,-80.7613,0,2,,-13.99
0.884000,-626.0312,-81.0195,0,2,,-13.99
0.886000,-626.0312,-81.2636,0,2,,-13.99
0.888000,-626.0312,-81.4941,0,2,,-13.99
0.890000,-626.0312,-81.7147,0,2,,-13.99
0.892000,-626.0312,-81.9308,0,2,,-13.99
0.894000,-626.0312,-82.1475,0,2,,-13.99
0.896000,-626.0312,-82.3675,0,2,,-13.99
0.898000,-626.0312,-82.5905,0,2,,-13.99
0.900000,-626.0312,-82.8129,0,2,,-13.99
0.902000,-626.0312,-83.0296,0,2,,-13.99
0.904000,-626.0312,-83.2359,0,2,,-13.99
0.906000,-626.0312,-83.4291,0,2,,-13.99
0.908000,-626.0312,-83.6098,0,2,,-13.99
0.910000,-626.0312,-83.7813,0,2,,-13.99
0.912000,-626.0312,-83.9485,0,2,,-13.99
0.914000,-626.0312,-84.1158,0,2,,-13.99
0.916000,-626.0312,-84.2859,0,2,,-13.99
0.918000,-626.0312,-84.4584,0,2,,-13.99
0.920000,-626.0312,-84.6300,0,2,,-13.99
0.922000,-626.0312,-84.7963,0,2,,-13.99
0.924000,-626.0312,-84.9529,0,2,,-13.99
0.926000,-626.0312,-85.0975,0,2,,-13.99
0.928000,-626.0312,-85.2305,0,2,,-13.99
0.930000,-626.0312,-85.3549,0,2,,-13.99
0.932000,-626.0312,-85.4752,0,2,,-13.99
0.934000,-626.0312,-85.5953,0,2,,-13.99
0.936000,-626.0312,-85.7177,0,2,,-13.99
0.938000,-626.0312,-85.8419,0,2,,-13.99
0.940000,-626.0312,-85.9652,0,2,,-13.99
0.942000,-626.0312,-86.0834,0,2,,-13.99
0.944000,-626.0312,-86.1926,0,2,,-13.99
0.946000,-626.0312,-86.2907,0,2,,-13.99
0.948000,-626.0312,-86.3782,0,2,,-13.99
0.950000,-626.0312,-86.4577,0,2,,-13.99
0.952000,-626.0312,-86.5331,0,2,,-13.99
0.954000,-626.0312,-86.6083,0,2,,-13.99
0.956000,-626.0312,-86.6852,0,2,,-13.99
0.958000,-626.0312,-86.7636,0,2,,-13.99
0.960000,-626.0312,-86.8408,0,2,,-13.99
0.962000,-626.0312,-86.9133,0,2,,-13.99
0.964000,-626.0312,-86.9774,0,2,,-13.99
0.966000,-626.0312,-87.0314,0,2,,-13.99
0.968000,-626.0312,-87.0755,0,2,,-13.99
0.970000,-626.0312,-87.1122,0,2,,-13.99
0.972000,-626.0312,-87.1451,0,2,,-13.99
0.974000,-626.0312,-87.1774,0,2,,-13.99
0.976000,-626.0312,-87.2112,0,2,,-13.99
0.978000,-626.0312,-87.2460,0,2,,-13.99
0.980000,-626.0312,-87.2797,0,2,,-13.99
0.982000,-626.0312,-87.3088,0,2,,-13.99
0.984000,-626.0312,-87.3302,0,2,,-13.99
0.986000,-626.0312,-87.3423,0,2,,-13.99
0.988000,-626.0312,-87.3453,0,2,,-13.99
0.990000,-626.0312,-87.3414,0,2,,-13.99
0.992000,-626.0312,-87.3339,0,2,,-13.99
0.994000,-626.0312,-87.3258,0,2,,-13.99
0.996000,-626.0312,-87.3187,0,2,,-13.99
0.998000,-626.0312,-87.3124,0,2,,-13.99
1.000000,-626.0312,-87.3049,0,2,,-13.99
1.002000,-626.0312,-87.2931,0,2,,-13.99
1.004000,-626.0312,-87.2742,0,2,,-13.99
1.006000,-626.0312,-87.2467,0,2,,-13.99
1.008000,-626.0312,-87.2109,0,2,,-13.99
1.010000,-626.0312,-87.1687,0,2,,-13.99
1.012000,-626.0312,-87.1230,0,2,,-13.99
1.014000,-626.0312,-87.0767,0,2,,-13.99
1.016000,-626.0312,-87.0311,0,2,,-13.99
1.018000,-626.0312,-86.9860,0,2,,-13.99
1.020000,-626.0312,-86.9397,0,2,,-13.99
1.022000,-626.0312,-86.8894,0,2,,-13.99
1.024000,-626.0312,-86.8326,0,2,,-13.99
1.026000,-626.0312,-86.7679,0,2,,-13.99
1.028000,-626.0312,-86.6955,0,2,,-13.99
1.030000,-626.0312,-86.6173,0,2,,-13.99
1.032000,-626.0312,-86.5358,0,2,,-13.99
1.034000,-626.0312,-86.4535,0,2,,-13.99
1.036000,-626.0312,-86.3717,0,2,,-13.99
1.038000,-626.0312,-86.2904,0,2,,-13.99
1.040000,-626.0312,-86.2077,0,2,,-13.99
1.042000,-626.0312,-86.1214,0,2,,-13.99
1.044000,-626.0312,-86.0290,0,2,,-13.99
1.046000,-626.0312,-85.9294,0,2,,-13.99
1.048000,-626.0312,-85.8228,0,2,,-13.99
1.050000,-626.0312,-85.7108,0,2,,-13.99
