timestamp_s,filtered_mV,loop,hr_bpm,snr_wb_db,snr_qrs_db
0.938000,137.8750,0,,,
0.948000,137.2500,0,,,
0.958000,136.2500,0,,,
0.968000,135.7500,0,,,
0.978000,136.0000,0,,,
0.988000,134.5000,0,,,
0.998000,134.1250,0,,,
1.008000,133.7500,0,,,
1.018000,133.3750,0,,,
1.028000,133.0000,0,,,
1.038000,132.0000,0,,,
1.048000,131.7500,0,,,
1.058000,131.3750,0,,,
1.068000,130.5000,0,,,
1.078000,129.7500,0,,,
1.088000,129.7500,0,,,
1.098000,128.8750,0,,,
1.108000,128.1250,0,,,
1.118000,127.3750,0,,,
1.128000,127.1250,0,,,
1.138000,126.6250,0,,,
1.148000,125.2500,0,,,
1.158000,124.8750,0,,,
1.168000,124.7500,0,,,
1.178000,122.7500,0,,,
1.188000,124.0000,0,,,
1.198000,122.1250,0,,,
1.208000,122.3750,0,,,
1.218000,122.0000,0,,,
1.228000,119.8750,0,,,
1.238000,119.1250,0,,,
1.248000,119.1250,0,,,
1.258000,117.8750,0,,,
1.268000,118.0000,0,,,
1.278000,117.1250,0,,,
1.288000,115.7500,0,,,
1.298000,115.8750,0,,,
1.308000,114.8750,0,,,
1.318000,114.1250,0,,,
1.328000,113.1250,0,,,
1.338000,112.8750,0,,,
1.348000,110.8750,0,,,
1.358000,111.0000,0,,,
1.368000,110.5000,0,,,
1.378000,110.1250,0,,,
1.388000,109.7500,0,,,
1.398000,108.3750,0,,,
1.408000,106.3750,0,,,
1.418000,106.5000,0,,,
1.428000,105.7500,0,,,
1.438000,103.8750,0,,,
1.448000,104.8750,0,,,
1.458000,104.1250,0,,,
1.468000,102.5000,0,,,
1.478000,101.8750,0,,,
1.488000,101.1250,0,,,
1.498000,100.3750,0,,,
1.508000,100.1250,0,,,
1.518000,99.5000,0,,,
1.528000,98.0000,0,,,
1.538000,96.7500,0,,,
1.548000,95.8750,0,,,
1.558000,95.7500,0,,,
1.568000,95.2500,0,,,
1.578000,94.3750,0,,,
1.588000,93.8750,0,,,
1.598000,92.8750,0,,,
1.608000,91.8750,0,,,
1.618000,91.0000,0,,,
1.628000,90.5000,0,,,
1.638000,90.0000,0,,,
1.648000,89.3750,0,,,
1.658000,88.7500,0,,,
1.668000,88.3750,0,,,
1.678000,86.6250,0,,,
1.688000,85.8750,0,,,
1.698000,84.7500,0,,,
1.708000,84.0000,0,,,
1.718000,82.2500,0,,,
1.728000,82.8750,0,,,
1.738000,82.2500,0,,,
1.748000,79.8750,0,,,
1.758000,81.3750,0,,,
1.768000,80.0000,0,,,
1.778000,78.2500,0,,,
1.788000,78.1250,0,,,
1.798000,76.8750,0,,,
1.808000,76.3750,0,,,
1.818000,76.2500,0,,,
1.828000,75.5000,0,,,
1.838000,74.8750,0,,,
1.848000,72.5000,0,,,
1.858000,74.2500,0,,,
1.868000,73.8750,0,,,
1.878000,71.5000,0,,,
1.888000,70.3750,0,,,
