timestamp_s,filtered_mV,loop,hr_bpm,snr_wb_db,snr_qrs_db
0.468000,1026.0000,0,,,
0.478000,184.2500,0,,,
0.488000,1026.0000,0,,,
0.498000,1037.7500,0,,,
0.508000,1026.7500,0,,,
0.518000,-366.0000,0,,,
0.528000,977.0000,0,,,
0.538000,-1312.6250,0,,,
0.548000,1021.5000,0,,,
0.558000,-219.6250,0,,,
0.568000,625.5000,0,,,
0.578000,530.0000,0,,,
0.588000,100.3750,0,,,
0.598000,26.1250,0,,,
0.608000,-337.1250,0,,,
0.618000,-919.2500,0,,,
0.628000,-859.2500,0,,,
0.638000,837.8750,0,,,
0.648000,-775.0000,0,,,
0.658000,628.2500,0,,,
0.668000,-1110.1250,0,,,
0.678000,251.6250,0,,,
0.688000,-1126.5000,0,,,
0.698000,999.3750,0,,,
0.708000,-1082.1250,0,,,
0.718000,1024.1250,0,,,
0.728000,-1033.5000,0,,,
0.738000,1023.2500,0,,,
0.748000,-1326.5000,0,,,
0.758000,1029.6250,0,,,
0.768000,-1327.2500,0,,,
0.778000,692.5000,0,,,
0.788000,-1327.1250,0,,,
0.798000,1018.8750,0,,,
0.808000,-1327.0000,0,,,
0.818000,-1322.2500,0,,,
0.828000,1021.3750,0,,,
0.838000,204.8750,0,,,
0.848000,1027.0000,0,,,
0.858000,-1325.3750,0,,,
0.868000,1021.5000,0,,,
0.878000,-1307.7500,0,,,
0.888000,1023.8750,0,,,
0.898000,-1116.5000,0,,,
0.908000,1020.3750,0,,,
0.918000,-1003.1250,0,,,
0.928000,1023.2500,0,,,
0.938000,1021.6250,0,,,
0.948000,-1211.2500,0,,,
0.958000,1023.7500,0,,,
0.968000,-1293.2500,0,,,
0.978000,1018.1250,0,,,
0.988000,-1267.7500,0,,,
0.998000,1022.1250,0,,,
1.008000,-1330.2500,0,,,
1.018000,1022.3750,0,,,
1.028000,-1327.0000,0,,,
1.038000,1020.2500,0,,,
1.048000,-877.8750,0,,,
1.058000,1023.1250,0,,,
