timestamp_s,filtered_mV,loop,hr_bpm,snr_wb_db,snr_qrs_db
2.758000,-86.8750,0,,,
2.768000,-88.1250,0,,,
2.778000,-90.1250,0,,,
2.788000,-91.2500,0,,,
2.798000,-91.2500,0,,,
2.808000,-90.6250,0,,,
2.818000,-91.6250,0,,,
2.828000,-91.0000,0,,,
2.838000,-91.8750,0,,,
2.848000,-92.1250,0,,,
2.858000,-91.5000,0,,,
2.868000,-92.2500,0,,,
2.878000,-91.1250,0,,,
2.888000,-90.7500,0,,,
2.898000,-91.1250,0,,,
2.908000,-90.2500,0,,,
2.918000,-90.5000,0,,,
2.928000,-90.1250,0,,,
2.938000,-90.1250,0,,,
2.948000,-90.5000,0,,,
2.958000,-90.5000,0,,,
2.968000,-90.1250,0,,,
2.978000,-91.0000,0,,,
2.988000,-90.6250,0,,,
2.998000,-90.3750,0,,,
3.008000,-90.2500,0,,,
3.018000,-91.3750,0,,,
3.028000,-90.0000,0,,,
3.038000,-90.3750,0,,,
3.048000,-89.1250,0,,,
3.058000,-89.6250,0,,,
3.068000,-88.5000,0,,,
3.078000,-89.1250,0,,,
3.088000,-90.1250,0,,,
3.098000,-89.7500,0,,,
3.108000,-91.2500,0,,,
3.118000,-91.2500,0,,,
3.128000,-90.7500,0,,,
3.138000,-90.7500,0,,,
3.148000,-91.0000,0,,,
3.158000,-89.5000,0,,,
3.168000,-90.2500,0,,,
3.178000,-91.1250,0,,,
3.188000,-86.6250,0,,,
3.198000,-86.1250,0,,,
3.208000,-80.0000,0,,,
3.218000,-80.2500,0,,,
3.228000,-74.5000,0,,,
3.238000,-97.1250,0,,,
3.248000,-75.6250,0,,,
3.258000,-88.2500,0,,,
3.268000,-84.0000,0,,,
3.278000,-84.5000,0,,,
3.288000,-86.1250,0,,,
3.298000,-85.5000,0,,,
3.308000,-85.1250,0,,,
3.318000,-86.3750,0,,,
3.328000,-85.3750,0,,,
3.338000,-84.1250,0,,,
3.348000,-84.1250,0,,,
3.358000,-82.7500,0,,,
3.368000,-82.5000,0,,,
3.378000,-79.6250,0,,,
3.388000,-80.6250,0,,,
3.398000,-76.8750,0,,,
3.408000,-79.1250,0,,,
3.418000,-77.3750,0,,,
3.428000,-79.5000,0,,,
3.438000,-79.3750,0,,,
3.448000,-83.8750,0,,,
3.458000,-83.6250,0,,,
3.468000,-87.6250,0,,,
3.478000,-85.8750,0,,,
3.488000,-89.1250,0,,,
3.498000,-87.0000,0,,,
3.508000,-89.6250,0,,,
3.518000,-87.0000,0,,,
3.528000,-89.3750,0,,,
3.538000,-88.0000,0,,,
3.548000,-90.1250,0,,,
3.558000,-87.0000,0,,,
3.568000,-89.3750,0,,,
3.578000,-87.7500,0,,,
3.588000,-89.0000,0,,,
3.598000,-87.6250,0,,,
3.608000,-88.6250,0,,,
3.618000,-86.8750,0,,,
3.628000,-87.8750,0,,,
3.638000,-86.7500,0,,,
3.648000,-87.8750,0,,,
3.658000,-86.6250,0,,,
3.668000,-87.6250,0,,,
3.678000,-86.7500,0,,,
3.688000,-87.7500,0,,,
3.698000,-87.1250,0,,,
3.708000,-87.3750,0,,,
3.718000,-86.1250,0,,,
3.728000,-86.5000,0,,,
3.738000,-86.0000,0,,,
3.748000,-85.8750,0,,,
3.758000,-87.0000,0,,,
3.768000,-87.1250,0,,,
3.778000,-88.0000,0,,,
3.788000,-87.5000,0,,,
3.798000,-88.1250,0,,,
3.808000,-87.3750,0,,,
3.818000,-88.8750,0,,,
3.828000,-87.5000,0,,,
3.838000,-88.5000,0,,,
3.848000,-86.7500,0,,,
3.858000,-89.0000,0,,,
3.868000,-86.3750,0,,,
3.878000,-86.5000,0,,,
3.888000,-78.1250,0,,,
3.898000,-76.3750,0,,,
3.908000,-77.0000,0,,,
3.918000,-97.7500,0,,,
3.928000,-89.2500,0,,,
3.938000,-84.8750,0,,,
3.948000,-84.2500,0,,,
3.958000,-82.5000,0,,,
3.968000,-80.7500,0,,,
3.978000,-76.3750,0,,,
3.988000,-79.1250,0,,,
3.998000,-82.8750,0,,,
4.008000,-84.8750,0,,,
4.018000,-86.1250,0,,,
4.028000,-85.6250,0,,,
4.038000,-86.1250,0,,,
4.048000,-87.5000,0,,,
4.058000,-84.3750,0,,,
4.068000,-84.6250,0,,,
4.078000,-86.3750,0,,,
