timestamp_s,raw_mV,filtered_mV,is_r_peak,loop,hr_bpm,snr_db
0.246000,-626.0312,0.0000,0,2,,-182.25
0.248000,-626.0312,0.0000,0,2,,-182.25
0.250000,-626.0312,0.0000,0,2,,-182.25
0.252000,-626.0312,0.0000,0,2,,-182.25
0.254000,-626.0312,0.0000,0,2,,-182.25
0.256000,-626.0312,0.0000,0,2,,-182.25
0.258000,-626.0312,0.0000,0,2,,-182.25
0.260000,-626.0312,0.0000,0,2,,-182.25
0.262000,-626.0312,0.0000,0,2,,-182.25
0.264000,-626.0312,0.0000,0,2,,-182.25
0.266000,-626.0312,0.0000,0,2,,-182.25
0.268000,-626.0312,0.0000,0,2,,-182.25
0.270000,-626.0312,0.0000,0,2,,-182.25
0.272000,-626.0312,0.0000,0,2,,-182.25
0.274000,-626.0312,0.0000,0,2,,-182.25
0.276000,-626.0312,0.0000,0,2,,-182.25
0.278000,-626.0312,0.0000,0,2,,-182.25
0.280000,-626.0312,0.0000,0,2,,-182.25
0.282000,-626.0312,0.0000,0,2,,-182.25
0.284000,-626.0312,0.0000,0,2,,-182.25
0.286000,-626.0312,0.0000,0,2,,-182.25
0.288000,-626.0312,0.0000,0,2,,-182.25
0.290000,-626.0312,0.0000,0,2,,-182.25
0.292000,-626.0312,0.0000,0,2,,-182.25
0.294000,-626.0312,0.0000,0,2,,-182.25
0.296000,-626.0312,0.0000,0,2,,-182.25
0.298000,-626.0312,0.0000,0,2,,-182.25
0.300000,-626.0312,0.0000,0,2,,-182.25
0.302000,-626.0312,0.0000,0,2,,-182.25
0.304000,-626.0312,0.0000,0,2,,-182.25
0.306000,-626.0312,0.0000,0,2,,-182.25
0.308000,-626.0312,0.0000,0,2,,-182.25
0.310000,-626.0312,0.0000,0,2,,-182.25
0.312000,-626.0312,0.0000,0,2,,-182.25
0.314000,-626.0312,0.0000,0,2,,-182.25
0.316000,-626.0312,0.0000,0,2,,-182.25
0.318000,-626.0312,0.0000,0,2,,-182.25
0.320000,-626.0312,0.0000,0,2,,-182.25
0.322000,-626.0312,0.0000,0,2,,-182.25
0.324000,-626.0312,0.0000,0,2,,-182.25
0.326000,-626.0312,0.0000,0,2,,-182.25
0.328000,-626.0312,0.0000,0,2,,-182.25
0.330000,-626.0312,0.0000,0,2,,-182.25
0.332000,-626.0312,0.0000,0,2,,-182.25
0.334000,-626.0312,0.0000,0,2,,-182.25
0.336000,-626.0312,0.0000,0,2,,-182.25
0.338000,-626.0312,0.0000,0,2,,-182.25
0.340000,-626.0312,0.0000,0,2,,-182.25
0.342000,-626.0312,0.0000,0,2,,-182.25
0.344000,-626.0312,0.0000,0,2,,-182.25
0.346000,-626.0312,0.0000,0,2,,-182.25
0.348000,-626.0312,0.0000,0,2,,-182.25
0.350000,-626.0312,0.0000,0,2,,-182.25
0.352000,-626.0312,0.0000,0,2,,-182.25
0.354000,-626.0312,0.0000,0,2,,-182.25
0.356000,-626.0312,0.0000,0,2,,-182.25
0.358000,-626.0312,0.0000,0,2,,-182.25
0.360000,-626.0312,0.0000,0,2,,-182.25
0.362000,-626.0312,0.0000,0,2,,-182.25
0.364000,-626.0312,0.0000,0,2,,-182.25
0.366000,-626.0312,0.0000,0,2,,-182.25
0.368000,-626.0312,0.0000,0,2,,-182.25
0.370000,-626.0312,0.0000,0,2,,-182.25
0.372000,-626.0312,0.0000,0,2,,-182.25
0.374000,-626.0312,0.0000,0,2,,-182.25
0.376000,-626.0312,0.0000,0,2,,-182.25
0.378000,-626.0312,0.0000,0,2,,-182.25
0.380000,-626.0312,0.0000,0,2,,-182.25
0.382000,-626.0312,0.0000,0,2,,-182.25
0.384000,-626.0312,0.0000,0,2,,-182.25
0.386000,-626.0312,0.0000,0,2,,-182.25
0.388000,-626.0312,0.0000,0,2,,-182.25
0.390000,-626.0312,0.0000,0,2,,-182.25
0.392000,-626.0312,0.0000,0,2,,-182.25
0.394000,-626.0312,0.0000,0,2,,-182.25
0.396000,-626.0312,0.0000,0,2,,-182.25
0.398000,-626.0312,0.0000,0,2,,-182.25
0.400000,-626.0312,0.0000,0,2,,-182.25
0.402000,-626.0312,0.0000,0,2,,-182.25
0.404000,-626.0312,0.0000,0,2,,-182.25
0.406000,-626.0312,0.0000,0,2,,-182.25
0.408000,-626.0312,0.0000,0,2,,-182.25
0.410000,-626.0312,0.0000,0,2,,-182.25
0.412000,-626.0312,0.0000,0,2,,-182.25
0.414000,-626.0312,0.0000,0,2,,-182.25
0.416000,-626.0312,0.0000,0,2,,-182.25
0.418000,-626.0312,0.0000,0,2,,-182.25
0.420000,-626.0312,0.0000,0,2,,-182.25
0.422000,-626.0312,0.0000,0,2,,-182.25
0.424000,-626.0312,0.0000,0,2,,-182.25
0.426000,-626.0312,0.0000,0,2,,-182.25
0.428000,-626.0312,0.0000,0,2,,-182.25
0.430000,-626.0312,0.0000,0,2,,-182.25
0.432000,-626.0312,0.0000,0,2,,-182.25
0.434000,-626.0312,0.0000,0,2,,-182.25
0.436000,-626.0312,0.0000,0,2,,-182.25
0.438000,-626.0312,0.0000,0,2,,-182.25
0.440000,-626.0312,0.0000,0,2,,-182.25
0.442000,-626.0312,0.0000,0,2,,-182.25
0.444000,-626.0312,0.0000,0,2,,-182.25
0.446000,-626.0312,0.0000,0,2,,-182.25
0.448000,-626.0312,0.0000,0,2,,-182.25
0.450000,-626.0312,0.0000,0,2,,-182.25
0.452000,-626.0312,0.0000,0,2,,-182.25
0.454000,-626.0312,0.0000,0,2,,-182.25
0.456000,-626.0312,0.0000,0,2,,-182.25
0.458000,-626.0312,0.0000,0,2,,-182.25
0.460000,-626.0312,0.0000,0,2,,-182.25
0.462000,-626.0312,0.0000,0,2,,-182.25
0.464000,-626.0312,0.0000,0,2,,-182.25
0.466000,-626.0312,0.0000,0,2,,-182.25
0.468000,-626.0312,0.0000,0,2,,-182.25
0.470000,-626.0312,0.0000,0,2,,-182.25
0.472000,-626.0312,0.0000,0,2,,-182.25
0.474000,-626.0312,0.0000,0,2,,-182.25
0.476000,-626.0312,0.0000,0,2,,-182.25
0.478000,-626.0312,0.0000,0,2,,-182.25
0.480000,-626.0312,0.0000,0,2,,-182.25
0.482000,-626.0312,0.0000,0,2,,-182.25
0.484000,-626.0312,0.0000,0,2,,-182.25
0.486000,-626.0312,0.0000,0,2,,-182.25
0.488000,-626.0312,0.0000,0,2,,-182.25
0.490000,-626.0312,0.0000,0,2,,-182.25
0.492000,-626.0312,0.0000,0,2,,-182.25
0.494000,-626.0312,0.0000,0,2,,-182.25
0.496000,-626.0312,0.0000,0,2,,-182.25
0.498000,-626.0312,0.0000,0,2,,-182.25
0.500000,-626.0312,0.0000,0,2,,-182.25
0.502000,-626.0312,0.0000,0,2,,-182.25
0.504000,-626.0312,0.0000,0,2,,-182.25
0.506000,-626.0312,0.0000,0,2,,-182.25
0.508000,-626.0312,0.0000,0,2,,-182.25
0.510000,-626.0312,0.0000,0,2,,-182.25
0.512000,-626.0312,0.0000,0,2,,-182.25
0.514000,-626.0312,0.0000,0,2,,-182.25
0.516000,-626.0312,0.0000,0,2,,-182.25
0.518000,-626.0312,0.0000,0,2,,-182.25
0.520000,-626.0312,0.0000,0,2,,-182.25
0.522000,-626.0312,0.0000,0,2,,-182.25
0.524000,-626.0312,0.0000,0,2,,-182.25
0.526000,-626.0312,0.0000,0,2,,-182.25
0.528000,-626.0312,0.0000,0,2,,-182.25
0.530000,-626.0312,0.0000,0,2,,-182.25
0.532000,-626.0312,0.0000,0,2,,-182.25
0.534000,-626.0312,0.0000,0,2,,-182.25
0.536000,-626.0312,0.0000,0,2,,-182.25
0.538000,-626.0312,0.0000,0,2,,-182.25
0.540000,-626.0312,0.0000,0,2,,-182.25
0.542000,-626.0312,0.0000,0,2,,-182.25
0.544000,-626.0312,0.0000,0,2,,-182.25
0.546000,-626.0312,0.0000,0,2,,-182.25
0.548000,-626.0312,0.0000,0,2,,-182.25
0.550000,-626.0312,0.0000,0,2,,-182.25
0.552000,-626.0312,0.0000,0,2,,-182.25
0.554000,-626.0312,0.0000,0,2,,-182.25
0.556000,-626.0312,0.0000,0,2,,-182.25
0.558000,-626.0312,0.0000,0,2,,-182.25
0.560000,-626.0312,0.0000,0,2,,-182.25
0.562000,-626.0312,0.0000,0,2,,-182.25
0.564000,-626.0312,0.0000,0,2,,-182.25
0.566000,-626.0312,0.0000,0,2,,-182.25
0.568000,-626.0312,0.0000,0,2,,-182.25
0.570000,-626.0312,0.0000,0,2,,-182.25
0.572000,-626.0312,0.0000,0,2,,-182.25
0.574000,-626.0312,0.0000,0,2,,-182.25
0.576000,-626.0312,0.0000,0,2,,-182.25
0.578000,-626.0312,0.0000,0,2,,-182.25
0.580000,-626.0312,0.0000,0,2,,-182.25
0.582000,-626.0312,0.0000,0,2,,-182.25
0.584000,-626.0312,0.0000,0,2,,-182.25
0.586000,-626.0312,0.0000,0,2,,-182.25
0.588000,-626.0312,0.0000,0,2,,-182.25
0.590000,-626.0312,0.0000,0,2,,-182.25
0.592000,-626.0312,0.0000,0,2,,-182.25
0.594000,-626.0312,0.0000,0,2,,-182.25
0.596000,-626.0312,0.0000,0,2,,-182.25
0.598000,-626.0312,0.0000,0,2,,-182.25
0.600000,-626.0312,0.0000,0,2,,-182.25
0.602000,-626.0312,0.0000,0,2,,-182.25
0.604000,-626.0312,0.0000,0,2,,-182.25
0.606000,-626.0312,0.0000,0,2,,-182.25
0.608000,-626.0312,0.0000,0,2,,-182.25
0.610000,-626.0312,0.0000,0,2,,-182.25
0.612000,-626.0312,0.0000,0,2,,-182.25
0.614000,-626.0312,0.0000,0,2,,-182.25
0.616000,-626.0312,0.0000,0,2,,-182.25
0.618000,-626.0312,0.0000,0,2,,-182.25
0.620000,-626.0312,0.0000,0,2,,-182.25
0.622000,-626.0312,0.0000,0,2,,-182.25
0.624000,-626.0312,0.0000,0,2,,-182.25
0.626000,-626.0312,0.0000,0,2,,-182.25
0.628000,-626.0312,0.0000,0,2,,-182.25
0.630000,-626.0312,0.0000,0,2,,-182.25
0.632000,-626.0312,0.0000,0,2,,-182.25
0.634000,-626.0312,0.0000,0,2,,-182.25
0.636000,-626.0312,0.0000,0,2,,-182.25
0.638000,-626.0312,0.0000,0,2,,-182.25
0.640000,-626.0312,0.0000,0,2,,-182.25
0.642000,-626.0312,0.0000,0,2,,-182.25
0.644000,-626.0312,0.0000,0,2,,-182.25
0.646000,-626.0312,0.0000,0,2,,-182.25
0.648000,-626.0312,0.0000,0,2,,-182.25
0.650000,-626.0312,0.0000,0,2,,-182.25
0.652000,-626.0312,0.0000,0,2,,-182.25
0.654000,-626.0312,0.0000,0,2,,-182.25
0.656000,-626.0312,0.0000,0,2,,-182.25
0.658000,-626.0312,0.0000,0,2,,-182.25
0.660000,-626.0312,0.0000,0,2,,-182.25
0.662000,-626.0312,0.0000,0,2,,-182.25
0.664000,-626.0312,0.0000,0,2,,-182.25
0.666000,-626.0312,0.0000,0,2,,-182.25
0.668000,-626.0312,0.0000,0,2,,-182.25
0.670000,-626.0312,0.0000,0,2,,-182.25
0.672000,-626.0312,0.0000,0,2,,-182.25
0.674000,-626.0312,0.0000,0,2,,-182.25
0.676000,-626.0312,0.0000,0,2,,-182.25
0.678000,-626.0312,0.0000,0,2,,-182.25
0.680000,-626.0312,0.0000,0,2,,-182.25
0.682000,-626.0312,0.0000,0,2,,-182.25
0.684000,-626.0312,0.0000,0,2,,-182.25
0.686000,-626.0312,0.0000,0,2,,-182.25
0.688000,-626.0312,0.0000,0,2,,-182.25
0.690000,-626.0312,0.0000,0,2,,-182.25
0.692000,-626.0312,0.0000,0,2,,-182.25
0.694000,-626.0312,0.0000,0,2,,-182.25
0.696000,-626.0312,0.0000,0,2,,-182.25
0.698000,-626.0312,0.0000,0,2,,-182.25
0.700000,-626.0312,0.0000,0,2,,-182.25
0.702000,-626.0312,0.0000,0,2,,-182.25
0.704000,-626.0312,0.0000,0,2,,-182.25
0.706000,-626.0312,0.0000,0,2,,-182.25
0.708000,-626.0312,0.0000,0,2,,-182.25
0.710000,-626.0312,0.0000,0,2,,-182.25
0.712000,-626.0312,0.0000,0,2,,-182.25
0.714000,-626.0312,0.0000,0,2,,-182.25
0.716000,-626.0312,0.0000,0,2,,-182.25
0.718000,-626.0312,0.0000,0,2,,-182.25
0.720000,-626.0312,0.0000,0,2,,-182.25
0.722000,-626.0312,0.0000,0,2,,-182.25
0.724000,-626.0312,0.0000,0,2,,-182.25
0.726000,-626.0312,0.0000,0,2,,-182.25
0.728000,-626.0312,0.0000,0,2,,-182.25
0.730000,-626.0312,0.0000,0,2,,-182.25
0.732000,-626.0312,0.0000,0,2,,-182.25
0.734000,-626.0312,0.0000,0,2,,-182.25
0.736000,-626.0312,0.0000,0,2,,-182.25
0.738000,-626.0312,0.0000,0,2,,-182.25
0.740000,-626.0312,0.0000,0,2,,-182.25
0.742000,-626.0312,0.0000,0,2,,-182.25
0.744000,-626.0312,0.0000,0,2,,-182.25
0.746000,-626.0312,0.0000,0,2,,-182.25
0.748000,-626.0312,0.0000,0,2,,-182.25
0.750000,-626.0312,0.0000,0,2,,-182.25
0.752000,-626.0312,0.0000,0,2,,-182.25
0.754000,-626.0312,0.0000,0,2,,-182.25
0.756000,-626.0312,0.0000,0,2,,-182.25
0.758000,-626.0312,0.0000,0,2,,-182.25
0.760000,-626.0312,0.0000,0,2,,-182.25
0.762000,-626.0312,0.0000,0,2,,-182.25
0.764000,-626.0312,0.0000,0,2,,-182.25
0.766000,-626.0312,0.0000,0,2,,-182.25
0.768000,-626.0312,0.0000,0,2,,-182.25
0.770000,-626.0312,0.0000,0,2,,-182.25
0.772000,-626.0312,0.0000,0,2,,-182.25
0.774000,-626.0312,0.0000,0,2,,-182.25
0.776000,-626.0312,0.0000,0,2,,-182.25
0.778000,-626.0312,0.0000,0,2,,-182.25
0.780000,-626.0312,0.0000,0,2,,-182.25
0.782000,-626.0312,0.0000,0,2,,-182.25
0.784000,-626.0312,0.0000,0,2,,-182.25
0.786000,-626.0312,0.0000,0,2,,-182.25
0.788000,-626.0312,0.0000,0,2,,-182.25
0.790000,-626.0312,0.0000,0,2,,-182.25
0.792000,-626.0312,0.0000,0,2,,-182.25
0.794000,-626.0312,0.0000,0,2,,-182.25
0.796000,-626.0312,0.0000,0,2,,-182.25
0.798000,-626.0312,0.0000,0,2,,-182.25
0.800000,-626.0312,0.0000,0,2,,-182.25
0.802000,-626.0312,0.0000,0,2,,-182.25
0.804000,-626.0312,0.0000,0,2,,-182.25
0.806000,-626.0312,0.0000,0,2,,-182.25
0.808000,-626.0312,0.0000,0,2,,-182.25
0.810000,-626.0312,0.0000,0,2,,-182.25
0.812000,-626.0312,0.0000,0,2,,-182.25
0.814000,-626.0312,0.0000,0,2,,-182.25
0.816000,-626.0312,0.0000,0,2,,-182.25
0.818000,-626.0312,0.0000,0,2,,-182.25
0.820000,-626.0312,0.0000,0,2,,-182.25
0.822000,-626.0312,0.0000,0,2,,-182.25
0.824000,-626.0312,0.0000,0,2,,-182.25
0.826000,-626.0312,0.0000,0,2,,-182.25
0.828000,-626.0312,0.0000,0,2,,-182.25
0.830000,-626.0312,0.0000,0,2,,-182.25
0.832000,-626.0312,0.0000,0,2,,-182.25
0.834000,-626.0312,0.0000,0,2,,-182.25
0.836000,-626.0312,0.0000,0,2,,-182.25
0.838000,-626.0312,0.0000,0,2,,-182.25
0.840000,-626.0312,0.0000,0,2,,-182.25
0.842000,-626.0312,0.0000,0,2,,-182.25
0.844000,-626.0312,0.0000,0,2,,-182.25
0.846000,-626.0312,0.0000,0,2,,-182.25
0.848000,-626.0312,0.0000,0,2,,-182.25
0.850000,-626.0312,0.0000,0,2,,-182.25
0.852000,-626.0312,0.0000,0,2,,-182.25
0.854000,-626.0312,0.0000,0,2,,-182.25
0.856000,-626.0312,0.0000,0,2,,-182.25
0.858000,-626.0312,0.0000,0,2,,-182.25
0.860000,-626.0312,0.0000,0,2,,-182.25
0.862000,-626.0312,0.0000,0,2,,-182.25
0.864000,-626.0312,0.0000,0,2,,-182.25
0.866000,-626.0312,0.0000,0,2,,-182.25
0.868000,-626.0312,0.0000,0,2,,-182.25
0.870000,-626.0312,0.0000,0,2,,-182.25
0.872000,-626.0312,0.0000,0,2,,-182.25
0.874000,-626.0312,0.0000,0,2,,-182.25
0.876000,-626.0312,0.0000,0,2,,-182.25
0.878000,-626.0312,0.0000,0,2,,-182.25
0.880000,-626.0312,0.0000,0,2,,-182.25
0.882000,-626.0312,0.0000,0,2,,-182.25
0.884000,-626.0312,0.0000,0,2,,-182.25
0.886000,-626.0312,0.0000,0,2,,-182.25
0.888000,-626.0312,0.0000,0,2,,-182.25
0.890000,-626.0312,0.0000,0,2,,-182.25
0.892000,-626.0312,0.0000,0,2,,-182.25
0.894000,-626.0312,0.0000,0,2,,-182.25
0.896000,-626.0312,0.0000,0,2,,-182.25
0.898000,-626.0312,0.0000,0,2,,-182.25
0.900000,-626.0312,0.0000,0,2,,-182.25
0.902000,-626.0312,0.0000,0,2,,-182.25
0.904000,-626.0312,0.0000,0,2,,-182.25
0.906000,-626.0312,0.0000,0,2,,-182.25
0.908000,-626.0312,0.0000,0,2,,-182.25
0.910000,-626.0312,0.0000,0,2,,-182.25
0.912000,-626.0312,0.0000,0,2,,-182.25
0.914000,-626.0312,0.0000,0,2,,-182.25
0.916000,-626.0312,0.0000,0,2,,-182.25
0.918000,-626.0312,0.0000,0,2,,-182.25
0.920000,-626.0312,0.0000,0,2,,-182.25
0.922000,-626.0312,0.0000,0,2,,-182.25
0.924000,-626.0312,0.0000,0,2,,-182.25
0.926000,-626.0312,0.0000,0,2,,-182.25
0.928000,-626.0312,0.0000,0,2,,-182.25
0.930000,-626.0312,0.0000,0,2,,-182.25
0.932000,-626.0312,0.0000,0,2,,-182.25
0.934000,-626.0312,0.0000,0,2,,-182.25
0.936000,-626.0312,0.0000,0,2,,-182.25
0.938000,-626.0312,0.0000,0,2,,-182.25
0.940000,-626.0312,0.0000,0,2,,-182.25
0.942000,-626.0312,0.0000,0,2,,-182.25
0.944000,-626.0312,0.0000,0,2,,-182.25
0.946000,-626.0312,0.0000,0,2,,-182.25
0.948000,-626.0312,0.0000,0,2,,-182.25
0.950000,-626.0312,0.0000,0,2,,-182.25
0.952000,-626.0312,0.0000,0,2,,-182.25
0.954000,-626.0312,0.0000,0,2,,-182.25
0.956000,-626.0312,0.0000,0,2,,-182.25
0.958000,-626.0312,0.0000,0,2,,-182.25
0.960000,-626.0312,0.0000,0,2,,-182.25
0.962000,-626.0312,0.0000,0,2,,-182.25
0.964000,-626.0312,0.0000,0,2,,-182.25
0.966000,-626.0312,0.0000,0,2,,-182.25
0.968000,-626.0312,0.0000,0,2,,-182.25
0.970000,-626.0312,0.0000,0,2,,-182.25
0.972000,-626.0312,0.0000,0,2,,-182.25
0.974000,-626.0312,0.0000,0,2,,-182.25
0.976000,-626.0312,0.0000,0,2,,-182.25
0.978000,-626.0312,0.0000,0,2,,-182.25
0.980000,-626.0312,0.0000,0,2,,-182.25
0.982000,-626.0312,0.0000,0,2,,-182.25
0.984000,-626.0312,0.0000,0,2,,-182.25
0.986000,-626.0312,0.0000,0,2,,-182.25
0.988000,-626.0312,0.0000,0,2,,-182.25
0.990000,-626.0312,0.0000,0,2,,-182.25
0.992000,-626.0312,0.0000,0,2,,-182.25
0.994000,-626.0312,0.0000,0,2,,-182.25
0.996000,-626.0312,0.0000,0,2,,-182.25
0.998000,-626.0312,0.0000,0,2,,-182.25
1.000000,-626.0312,0.0000,0,2,,-182.25
1.002000,-626.0312,0.0000,0,2,,-182.25
1.004000,-626.0312,0.0000,0,2,,-182.25
1.006000,-626.0312,0.0000,0,2,,-182.25
1.008000,-626.0312,0.0000,0,2,,-182.25
1.010000,-626.0312,0.0000,0,2,,-182.25
1.012000,-626.0312,0.0000,0,2,,-182.25
1.014000,-626.0312,0.0000,0,2,,-182.25
1.016000,-626.0312,0.0000,0,2,,-182.25
1.018000,-626.0312,0.0000,0,2,,-182.25
1.020000,-626.0312,0.0000,0,2,,-182.25
1.022000,-626.0312,0.0000,0,2,,-182.25
1.024000,-626.0312,0.0000,0,2,,-182.25
1.026000,-626.0312,0.0000,0,2,,-182.25
1.028000,-626.0312,0.0000,0,2,,-182.25
1.030000,-626.0312,0.0000,0,2,,-182.25
1.032000,-626.0312,0.0000,0,2,,-182.25
1.034000,-626.0312,0.0000,0,2,,-182.25
1.036000,-626.0312,-0.0000,0,2,,-182.25
1.038000,-626.0312,-0.0000,0,2,,-182.25
1.040000,-626.0312,-0.0000,0,2,,-182.25
1.042000,-626.0312,-0.0000,0,2,,-182.25
1.044000,-626.0312,-0.0000,0,2,,-182.25
1.046000,-626.0312,-0.0000,0,2,,-182.25
1.048000,-626.0312,-0.0000,0,2,,-182.25
1.050000,-626.0312,-0.0000,0,2,,-182.25
1.052000,-626.0312,-0.0000,0,2,,-182.25
1.054000,-626.0312,-0.0000,0,2,,-182.25
1.056000,-626.0312,-0.0000,0,2,,-182.25
1.058000,-626.0312,-0.0000,0,2,,-182.25
1.060000,-626.0312,-0.0000,0,2,,-182.25
1.062000,-626.0312,-0.0000,0,2,,-182.25
1.064000,-626.0312,-0.0000,0,2,,-182.25
1.066000,-626.0312,-0.0000,0,2,,-182.25
