timestamp_s,filtered_mV,loop,hr_bpm,snr_wb_db,snr_qrs_db
0.198000,-1336.6250,0,,,
0.208000,1019.0000,0,,,
0.218000,-1335.1250,0,,,
0.228000,1020.1250,0,,,
0.238000,-1336.1250,0,,,
0.248000,1020.0000,0,,,
0.258000,-1333.6250,0,,,
0.268000,1022.0000,0,,,
0.278000,-1335.5000,0,,,
0.288000,1019.3750,0,,,
0.298000,-1334.1250,0,,,
0.308000,1018.6250,0,,,
0.318000,-1336.0000,0,,,
0.328000,1018.5000,0,,,
0.338000,-1335.6250,0,,,
0.348000,1019.0000,0,,,
0.358000,-1335.0000,0,,,
0.368000,1018.2500,0,,,
0.378000,-1334.8750,0,,,
0.388000,1018.1250,0,,,
0.398000,-1335.2500,0,,,
0.408000,1019.6250,0,,,
0.418000,-1335.8750,0,,,
0.428000,1018.2500,0,,,
0.438000,-1335.3750,0,,,
0.448000,1018.2500,0,,,
0.458000,-1335.5000,0,,,
0.468000,1018.8750,0,,,
0.478000,-1333.5000,0,,,
0.488000,1018.5000,0,,,
0.498000,-1333.0000,0,,,
0.508000,1017.8750,0,,,
0.518000,-1333.0000,0,,,
0.528000,1018.1250,0,,,
0.538000,-1336.1250,0,,,
0.548000,1019.0000,0,,,
0.558000,-1334.0000,0,,,
0.568000,1018.3750,0,,,
0.578000,-1334.7500,0,,,
0.588000,1018.2500,0,,,
0.598000,-1335.3750,0,,,
0.608000,1018.1250,0,,,
0.618000,-1335.0000,0,,,
0.628000,1016.8750,0,,,
0.638000,-1335.8750,0,,,
0.648000,1018.3750,0,,,
0.658000,-1335.6250,0,,,
0.668000,1018.5000,0,,,
0.678000,-1336.0000,0,,,
0.688000,1018.7500,0,,,
0.698000,-1335.1250,0,,,
0.708000,1017.5000,0,,,
0.718000,-1334.2500,0,,,
0.728000,1018.7500,0,,,
0.738000,-1333.6250,0,,,
0.748000,1018.6250,0,,,
0.758000,-1333.8750,0,,,
0.768000,1018.8750,0,,,
0.778000,-1334.8750,0,,,
0.788000,1018.5000,0,,,
0.798000,-1335.0000,0,,,
0.808000,1018.2500,0,,,
0.818000,-1334.3750,0,,,
0.828000,1019.7500,0,,,
0.838000,-1335.3750,0,,,
0.848000,1017.3750,0,,,
0.858000,-1334.7500,0,,,
0.868000,1018.6250,0,,,
0.878000,-1333.6250,0,,,
0.888000,1017.5000,0,,,
0.898000,-1334.7500,0,,,
0.908000,1018.8750,0,,,
0.918000,-1335.2500,0,,,
0.928000,1021.1250,0,,,
0.938000,-1335.1250,0,,,
0.948000,1020.3750,0,,,
0.958000,-1334.0000,0,,,
0.968000,1019.3750,0,,,
0.978000,-1338.3750,0,,,
0.988000,1018.5000,0,,,
0.998000,-1334.2500,0,,,
1.008000,1019.2500,0,,,
1.018000,-1328.2500,0,,,
1.028000,809.8750,0,,,
1.038000,-1333.7500,0,,,
1.048000,999.0000,0,,,
1.058000,-1336.7500,0,,,
1.068000,1024.5000,0,,,
1.078000,-1072.3750,0,,,
1.088000,1013.3750,0,,,
1.098000,-1124.6250,0,,,
1.108000,1025.3750,0,,,
1.118000,-1127.3750,0,,,
1.128000,-53.8750,0,,,
1.138000,-1143.0000,0,,,
1.148000,-352.2500,0,,,
1.158000,-1150.8750,0,,,
1.168000,52.8750,0,,,
1.178000,-66.8750,0,,,
1.188000,317.2500,0,,,
1.198000,-143.2500,0,,,
1.208000,170.5000,0,,,
1.218000,-222.1250,0,,,
1.228000,314.1250,0,,,
1.238000,-277.5000,0,,,
1.248000,-1245.7500,0,,,
1.258000,-356.5000,0,,,
1.268000,-1213.7500,0,,,
1.278000,-415.8750,0,,,
1.288000,-1160.6250,0,,,
1.298000,923.5000,0,,,
1.308000,-1137.7500,0,,,
1.318000,930.1250,0,,,
